Model_Percentile,AUC,LogLoss
SeasonalNaive_90,0.5301657188028777,10.297487849641522
AutoMLP_90,0.5286546752023775,11.219707873769487
AutoNHITS_90,0.524791867995157,9.781942124138945
AutoLSTM_90,0.5242999630974905,8.559147113811303
AutoGRU_90,0.5235788831251859,10.420389378306561
AutoDeepAR_90,0.5268828302126646,10.757944401642717
SeasonalNaive_95,0.5117275483505884,9.705272770419576
AutoMLP_95,0.5111662338980995,10.529353328914137
AutoNHITS_95,0.5060486991558846,9.215671876341663
AutoLSTM_95,0.5044785974583669,7.682924928243773
AutoGRU_95,0.5072238763185821,9.787971009230748
AutoDeepAR_95,0.5080127193096505,10.251915407131476
SeasonalNaive_99,0.4940130037905374,8.598880819156948
AutoMLP_99,0.4942286547614755,9.283927605401537
AutoNHITS_99,0.49020175202542693,8.120146396619491
AutoLSTM_99,0.4868777493880488,6.385382884846891
AutoGRU_99,0.49116524579309534,8.683046848534563
AutoDeepAR_99,0.4920775085839629,9.329376012198388
