Model_Percentile,AUC,LogLoss
SeasonalNaive_90,0.8331691265671378,0.7890101691153388
AutoMLP_90,0.8598169757403257,1.7867227628887579
AutoNHITS_90,0.8701755561916885,1.5771187637532489
AutoLSTM_90,0.9086086029898114,1.3884612875120321
AutoGRU_90,0.9198575733314225,1.0121045434041278
SeasonalNaive_95,0.8236422596717154,0.7364674761156986
AutoMLP_95,0.8339212389667232,1.7203213963827442
AutoNHITS_95,0.85329621864123,1.4150792745729832
AutoLSTM_95,0.8888502599171025,1.1151784035720111
AutoGRU_95,0.8938858432340852,0.9170847910851971
SeasonalNaive_99,0.8103471586555115,0.5720443797037121
AutoMLP_99,0.8051240023863383,1.1917128966656434
AutoNHITS_99,0.8286678704253801,0.8759769216281853
AutoLSTM_99,0.8405118172870473,0.8594996548934587
AutoGRU_99,0.8472739788088498,0.8859934362952591
