unique_id,SeasonalNaive,AutoMLP-median,AutoNHITS-median,AutoLSTM-median,AutoGRU-median
ID0,0.0,1.0,1.0,1.0,1.0
ID1,0.0,1.0,1.0,1.0,1.0
ID10,0.0,1.0,1.0,1.0,1.0
ID100,0.08333333333333333,1.0,1.0,1.0,1.0
ID1000,0.08333333333333333,1.0,1.0,1.0,1.0
ID1001,0.16666666666666666,1.0,1.0,1.0,1.0
ID1002,0.16666666666666666,1.0,1.0,1.0,1.0
ID1003,0.0,0.9921709323871485,1.0,0.9999571701708613,0.9983295247691455
ID1004,0.3333333333333333,1.0,1.0,1.0,1.0
ID1005,0.16666666666666666,1.0,1.0,1.0,1.0
ID1006,0.0,1.0,1.0,1.0,1.0
ID1007,0.16666666666666666,1.0,1.0,1.0,1.0
ID1008,0.08333333333333333,1.0,1.0,1.0,1.0
ID1009,0.3333333333333333,0.9991263676153622,0.9981053020436631,0.999944720752521,0.9990454612721241
ID101,0.0,1.0,1.0,1.0,1.0
ID1010,0.16666666666666666,1.0,1.0,1.0,1.0
ID1011,0.0,1.0,1.0,1.0,1.0
ID1012,0.25,1.0,0.9978948089735096,0.9999642951464528,0.9991426251648189
ID1013,0.0,1.0,1.0,1.0,1.0
ID1014,0.0,1.0,1.0,1.0,1.0
ID1015,0.08333333333333333,1.0,1.0,1.0,1.0
ID1016,0.0,1.0,1.0,1.0,1.0
ID1017,0.16666666666666666,1.0,1.0,0.9964256497356295,0.9790155979267254
ID1018,0.25,0.9999369335982599,0.9908860281365143,0.9998563563783885,0.9981608584381533
ID1019,0.25,1.0,0.9917738830985477,0.9998999069904103,0.9993180028354395
ID102,0.0,1.0,1.0,1.0,1.0
ID1020,0.16666666666666666,1.0,0.992476389174325,0.9996798396445699,0.9992657213460229
ID1021,0.08333333333333333,1.0,1.0,1.0,1.0
ID1022,0.08333333333333333,1.0,0.9983182816938001,0.9999294976727566,0.9986392745570721
ID1023,0.08333333333333333,1.0,1.0,1.0,1.0
ID1024,0.08333333333333333,1.0,1.0,1.0,1.0
ID1025,0.0,1.0,1.0,1.0,1.0
ID1026,0.08333333333333333,1.0,1.0,1.0,1.0
ID1027,0.16666666666666666,1.0,1.0,1.0,1.0
ID1028,0.4166666666666667,0.9201597077732644,0.9930393668070753,0.9999288996511693,0.9995331911519676
ID1029,0.0,1.0,1.0,1.0,1.0
ID103,0.0,1.0,1.0,1.0,1.0
ID1030,0.0,1.0,1.0,1.0,1.0
