Model_Percentile,AUC,LogLoss
SeasonalNaive_90,0.5308272909480335,10.403415751206076
AutoMLP_90,0.5329238186094948,11.622059075514077
AutoNHITS_90,0.5239360991962636,12.443612186654128
AutoLSTM_90,0.5276137210493481,12.49777618642321
AutoGRU_90,0.5287829539597347,12.113413295331107
AutoDeepAR_90,0.5245967764774613,10.670625610327026
SeasonalNaive_95,0.573718784692963,9.839091368998893
AutoMLP_95,0.5659442170592406,11.123002989646409
AutoNHITS_95,0.5621781496194642,11.882900661629579
AutoLSTM_95,0.5609919010740607,12.040262719455509
AutoGRU_95,0.5606951299439562,11.572286272851114
AutoDeepAR_95,0.555900813236494,10.097506808555629
SeasonalNaive_99,0.646039921158458,9.443530288916396
AutoMLP_99,0.642000207477742,10.69794096397258
AutoNHITS_99,0.6371519408322299,11.320682382360367
AutoLSTM_99,0.6323585947654586,11.494644996028299
AutoGRU_99,0.6411550407937855,11.041094828194714
AutoDeepAR_99,0.6354158403153662,9.610640913276283
