unique_id,SeasonalNaive,AutoMLP-median,AutoNHITS-median,AutoLSTM-median,AutoGRU-median
Q1,0.012792102596859171,0.01893393121306559,0.05896465471644788,0.01916227070026609,0.016364545537651966
Q10,0.04556121654160595,0.07462483931331305,0.05543236546944521,0.02866697451687855,0.03775170248862649
Q100,0.12835741698299652,0.16518014972802703,0.1373895934526692,0.10071395784891347,0.1041782515260191
Q101,0.01981054093702531,0.02898275685825287,0.05008411316684546,0.0840750984759605,0.05392247692394982
Q102,0.07770471827212265,0.09357554394320391,0.06752380827039658,0.062428417579483024,0.06768093749062833
Q103,0.16667450073457085,0.14732942329919602,0.14206771311695549,0.15408825805019866,0.15151691599767506
Q104,0.04507371943366138,0.06372791163254252,0.1342110412379767,0.05087526609414333,0.056382133855053966
Q105,0.07135797781291862,0.1277057276012444,0.11859145567907087,0.0574910343956146,0.06159598206208861
Q106,0.034303454463019495,0.05027311069912324,0.021333769614926147,0.041488319414770644,0.022078206102724308
Q107,0.08758563238585951,0.13025790078349303,0.11223070335519587,0.05721050504594252,0.11116205958460236
Q108,0.08156641705025491,0.12720183586802372,0.07795039655707214,0.0871073795424953,0.10090228815647145
Q109,0.04440571935058697,0.07490394871194458,0.040038364817178596,0.027987249036755035,0.032338078972822856
Q11,0.06459684313289739,0.07821075278900863,0.06543155063034677,0.0385572313297713,0.03888505173877974
Q110,0.01470227238440622,0.04494777141454002,0.02114601797589671,0.022349743177195416,0.023041175618565182
Q111,0.10790818659980456,0.13851803027511314,0.11691827240343318,0.08531974099579658,0.13817126443035102
Q112,0.058343456113118974,0.11346950228990083,0.06822055597822295,0.041162016872459434,0.06493764708025268
Q113,0.062159043010485714,0.10915504329567498,0.10196399869287251,0.0444939398582122,0.06620379868211322
Q114,0.09060691713227803,0.09881401711524279,0.1068468150777414,0.05703616305750392,0.06649845937051689
Q115,0.05873596033629262,0.05509344821832073,0.08111996384422471,0.01635719822057011,0.019730517263337587
Q116,0.13025369047616492,0.14240413654816567,0.15364970798416602,0.13199693308847607,0.120571174340617
Q117,0.2732454135637212,0.3127002460863417,0.32896787266416305,0.3395660631883915,0.3191567629005372
Q118,0.04397334762441698,0.08857510737744967,0.04924095498273477,0.0481573980507433,0.06304748208863506
Q119,0.021042356594499784,0.0741573987150565,0.05631453089473333,0.02508137391189755,0.018915466994869654
Q12,0.06191102270954275,0.07086187091686257,0.05009283095198673,0.015311084889591332,0.023485509121224137
Q120,0.02126715621861162,0.07138701788589015,0.03486337519753882,0.03225515343612861,0.033600378056549855
Q121,0.10706932671240947,0.10688624553777328,0.07039485057126044,0.04007895200143492,0.02725945371347208
Q122,0.0832480064925074,0.06330537608483022,0.06235010900821558,0.09219851954360228,0.03238029609979069
Q123,0.2039783017916952,0.2728388894987619,0.12765161556554988,0.14313789056805623,0.1260488979150952
Q124,0.057263016067487356,0.08285959759687168,0.05008240669755515,0.017293398245519988,0.026600753622723305
Q125,0.18399774327225263,0.17706542807480027,0.23010100571736272,0.11808086927062988,0.08332788223403807
Q126,0.08994668420235365,0.1510181821903479,0.14346956273130895,0.10520599418363262,0.11294395582834253
Q127,0.026995149877495087,0.07781080233932164,0.05730301622428518,0.05371117665810445,0.04768508575173593
Q128,0.052188723170418234,0.030476686904551298,0.029329738523756844,0.02116296330573926,0.018267470847684583
Q129,0.07914212219169171,0.0847980863351843,0.11518421405181525,0.09241838134196977,0.08720832117585008
