Model_Percentile,AUC,LogLoss
SeasonalNaive_90,0.5308272909480335,10.403415777405447
AutoMLP_90,0.5270137305974092,12.310470609407153
AutoNHITS_90,0.532121943305555,11.53382447699165
AutoLSTM_90,0.5169781519323091,6.675100817579765
AutoGRU_90,0.52988624051566,9.633721876012478
AutoDeepAR_90,0.5289265794556472,12.202609075206725
SeasonalNaive_95,0.573718784692963,9.839090815699183
AutoMLP_95,0.5588183660366759,11.773771837618204
AutoNHITS_95,0.5662092211387986,11.034843958400241
AutoLSTM_95,0.5480484999264342,6.0696176614696125
AutoGRU_95,0.5619574522156682,9.062033826904258
AutoDeepAR_95,0.5594971777483514,11.667808350283272
SeasonalNaive_99,0.646039921158458,9.443530202049338
AutoMLP_99,0.6163217857731291,11.321194525969855
AutoNHITS_99,0.6405356587113191,10.622940317649357
AutoLSTM_99,0.6273059015213001,5.680309934749002
AutoGRU_99,0.6324836916392572,8.652577559681058
AutoDeepAR_99,0.6419025708933137,11.259782497052882
