unique_id,SeasonalNaive,AutoMLP,AutoNHITS,AutoLSTM,AutoGRU,AutoDeepAR
ID75,0.10970638842887699,0.05081153306595063,0.04049851017441547,0.04374698846709368,0.04575400199713415,0.04663947359243268
ID750,0.4274075083300514,0.047368075008839966,0.06480568113957395,0.043764584513420246,0.0534724060208584,0.07104120651324376
ID751,0.0881422861279156,0.02208961493183498,0.022389625147470674,0.030239486618856393,0.019935835298242215,0.013029038364225932
ID752,0.3960361071057171,0.11750877199803662,0.12258648268975463,0.07489926613818267,0.10337691701916547,0.0857976243927362
ID753,0.19110897551774506,0.056117086473663785,0.05891748154121381,0.058671998634384916,0.03963540457216993,0.08117244756919643
ID754,0.3683597953178279,0.031120303343353375,0.13616845480664347,0.04572341891712479,0.08006879890283482,0.10409059378015913
ID755,0.1455553892425235,0.010732103081707972,0.04803217220648887,0.01342901632648742,0.03494963444810699,0.013745333611551119
ID756,0.17464303950846236,0.07592414212036232,0.08296382621535343,0.06534560578436412,0.08348628889235883,0.06626855968358661
ID757,0.27472913138035565,0.04474498550208148,0.032420487182292866,0.06801711690174496,0.04930702879133031,0.04515618556629292
ID758,0.2034903866400247,0.022777251323189224,0.01606660789288028,0.030802691514414365,0.032080210198228286,0.027240116718473508
ID759,0.1406256532097283,0.03781469232389235,0.03726011069511944,0.04828844097305685,0.04056809824593117,0.06556258440080684
ID76,0.10044430513832457,0.026395412657208933,0.024851325749327094,0.01891166626826275,0.020148475487758027,0.03040091750159181
ID760,0.12566556855169314,0.019603304751278805,0.02065217439236358,0.03750200505282217,0.01986410062132585,0.013709641950725814
ID761,0.11213309245799352,0.03674493675242258,0.04840836564342032,0.05707624595977229,0.03952387322663233,0.05575543905443636
ID762,0.16838497500975458,0.09508060240491083,0.04656290281852849,0.05099859631171863,0.060853305797621556,0.041675921558874056
ID763,0.10922709042487085,0.028285048652302174,0.027684626867257037,0.026575554838209905,0.02744945054859525,0.04137665442027651
ID764,0.3113696898210671,0.035212012412098724,0.07186813623832601,0.09557875538015827,0.09574025440591645,0.03119995899998437
ID765,0.16221725676257123,0.02231914493593909,0.05457834242737585,0.020968528104071335,0.016619884911325603,0.12652670228440796
ID766,0.2574753265922205,0.03046903341016199,0.021182677564868635,0.06974890324194478,0.028137186813733894,0.03089214050579959
ID767,0.20596197869194835,0.019700834636902573,0.04827784014507658,0.025520424716589624,0.026065171501754122,0.021219082858312293
ID768,0.32224408159783063,0.038372059481838035,0.03190925174114884,0.049750080693842236,0.046118730584616074,0.04006049894783034
ID769,0.10786923893623314,0.0229031696873199,0.023304482216814793,0.021906833208470294,0.02099029035809011,0.028743357668263178
ID77,0.2792278220692868,0.015132607503471167,0.020838829154659774,0.03516680806020292,0.0367538823084211,0.017582850149022607
ID770,0.12225177064597843,0.02349738452948827,0.04027190257160048,0.05534883378459745,0.03509229998823521,0.03564358376159602
ID771,0.42812271438127963,0.034032036653286406,0.03737251587950488,0.058417958240284555,0.10388531772553194,0.031550748807986265
ID772,0.25936140792566315,0.02261982119425127,0.061406830681565466,0.06865012841656358,0.022394311210383877,0.015691702202332933
ID773,0.42894808554493175,0.08883540844411565,0.08400575127008125,0.11213085896684227,0.13642877404660028,0.08163006730933657
