loss,train_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/h,config/lstm_hidden_size,config/lstm_n_layers,config/lstm_dropout,config/learning_rate,config/scaler_type,config/max_steps,config/batch_size,config/windows_batch_size,config/loss,config/random_seed,config/input_size,config/step_size,config/val_check_steps,config/enable_checkpointing,config/valid_loss,logdir
0.10422536730766296,0.9288886785507202,1726068221,,False,30,19cebe12,2024-09-11_16-23-41,0.40259504318237305,12.539581298828125,744892,toni-pc,192.168.3.21,12.539581298828125,30,12,64,1,0.3563601298561673,0.0006601790395080662,minmax1,1500,128,128,DistributionLoss(),58,60,1,50,True,MQLoss(),19cebe12
0.19427692890167236,1.2210193872451782,1726068286,,False,30,b31bfe79,2024-09-11_16-24-46,2.0517961978912354,61.59964060783386,744969,toni-pc,192.168.3.21,61.59964060783386,30,12,128,3,0.361364150213986,0.0021139638462403312,robust,1500,32,128,DistributionLoss(),62,12,1,50,True,MQLoss(),b31bfe79
0.2601383924484253,1.7032464742660522,1726068330,,False,30,b27ca14b,2024-09-11_16-25-30,1.3680839538574219,41.81331658363342,745098,toni-pc,192.168.3.21,41.81331658363342,30,12,128,2,0.3546351993323388,0.00012590615630988594,robust,1500,64,128,DistributionLoss(),85,12,1,50,True,MQLoss(),b27ca14b
0.20005516707897186,1.6003650426864624,1726068345,,False,30,fc655fb0,2024-09-11_16-25-45,0.39151620864868164,12.13718581199646,745199,toni-pc,192.168.3.21,12.13718581199646,30,12,64,1,0.11673392962586693,0.00038771615252414146,robust,1500,128,256,DistributionLoss(),87,12,12,50,True,MQLoss(),fc655fb0
0.1117217093706131,0.6583571434020996,1726068369,,False,30,2101d47f,2024-09-11_16-26-09,0.6904113292694092,21.290534257888794,745277,toni-pc,192.168.3.21,21.290534257888794,30,12,64,2,0.3365166722403202,0.007435450535685094,minmax1,1500,32,1024,DistributionLoss(),2,36,12,50,True,MQLoss(),2101d47f
0.15906363725662231,0.9343625903129578,1726068389,,False,30,0c415400,2024-09-11_16-26-29,0.5624935626983643,17.275176286697388,745373,toni-pc,192.168.3.21,17.275176286697388,30,12,256,2,0.2899421322836003,0.0008981137680856441,robust,1500,32,256,DistributionLoss(),58,24,1,50,True,MQLoss(),0c415400
0.11418414115905762,1.099342942237854,1726068411,,False,30,466c2aed,2024-09-11_16-26-51,0.6201682090759277,19.250999212265015,745467,toni-pc,192.168.3.21,19.250999212265015,30,12,64,2,0.4283668881525059,0.00012284293445093803,minmax1,1500,128,1024,DistributionLoss(),97,48,12,50,True,MQLoss(),466c2aed
0.12807556986808777,0.7325538396835327,1726068425,,False,30,27d88dc6,2024-09-11_16-27-05,0.34867262840270996,10.790854692459106,745544,toni-pc,192.168.3.21,10.790854692459106,30,12,32,2,0.15766579617455756,0.007244174799267531,robust,1500,128,256,DistributionLoss(),68,12,12,50,True,MQLoss(),27d88dc6
0.11134637892246246,0.7476717233657837,1726068453,,False,30,c51aab92,2024-09-11_16-27-33,0.8153073787689209,25.17168378829956,745620,toni-pc,192.168.3.21,25.17168378829956,30,12,128,1,0.2668688028441582,0.03258216953479005,minmax1,1500,64,256,DistributionLoss(),51,36,1,50,True,MQLoss(),c51aab92
0.15685155987739563,1.108625888824463,1726068477,,False,30,8138e367,2024-09-11_16-27-57,0.7075691223144531,21.468331813812256,745701,toni-pc,192.168.3.21,21.468331813812256,30,12,256,3,0.20963475743179916,0.00016507960445560205,robust,1500,128,1024,DistributionLoss(),51,12,12,50,True,MQLoss(),8138e367
