unique_id,SeasonalNaive,AutoMLP-median,AutoNHITS-median,AutoLSTM-median,AutoGRU-median
q314,0.9976731784246873,0.9972594565069263,0.9970671133957626,0.9971969713573062,0.9972232963660601
q315,0.8755228216225933,0.8608032690409413,0.8498316274809564,0.86948646262021,0.8660632756494264
q316,0.7299184501596677,0.7765843801660753,0.8207896259926861,0.7534532925385972,0.7797563829712478
q317,0.5939723452297939,0.6919192605276523,0.7394363350735736,0.6284549717512645,0.6051065219447959
q318,0.9009893281216083,0.9038623308137508,0.9148850852356506,0.8955875759046288,0.8917222232052712
q319,0.9806341759471038,0.981913250259484,0.9846842622381491,0.9770021942702135,0.9802093915529859
q32,0.89372810653441,0.8955244133123722,0.8935842656119753,0.8911275365603114,0.885159692005523
q320,0.1900259969820923,0.19417482472743774,0.21811493046165595,0.20864042802208982,0.1818660173840437
q321,0.18458220272602177,0.12794201338785394,0.12391905765464278,0.14327661667102318,0.15958352853759086
q322,0.17560404383253517,0.14150203680825243,0.17420389943470005,0.157948741764338,0.1621369030015032
q323,0.9470383474782925,0.9506588220042541,0.9504434656962482,0.9480539765678838,0.9528597642249713
q324,0.5308116759280115,0.5512517133978411,0.5386561753988088,0.5181764803747053,0.5143160974058727
q325,0.6546923145362439,0.6376806545288767,0.6258092890784321,0.6523765322998615,0.6540759117127641
q326,0.9705178790571868,0.9697983924352206,0.9697868054739635,0.9699378669450845,0.9658222998313923
q327,0.640985101192341,0.5964354820468104,0.5663997555916072,0.607945801982633,0.6137028025866976
q328,0.2672324293643015,0.3101075132462282,0.33560910600304306,0.306115075156488,0.2742862788869536
q329,0.6833437318967256,0.6782662879771721,0.6772595295290982,0.6729984846349999,0.7055266341837262
q33,0.6107504939485882,0.6651178707192148,0.581492552558642,0.6380472096475988,0.5316765897547312
q330,0.9936654108703579,0.9932158438294927,0.9932102548828308,0.9935958382719713,0.9931001669711156
q331,0.9955909168339123,0.9956851665361298,0.9958827392572722,0.9957529603079774,0.9956428814869094
q332,0.89719478173615,0.8797357597972822,0.8693677238332982,0.8809932419198923,0.9024120483918785
q333,0.5567852938683951,0.605024122484243,0.6268415799690605,0.5876148399959218,0.5893853816607871
q334,0.12378352359197757,0.1317292886501316,0.11581544816437088,0.11509095288466747,0.1277891236322125
q335,0.9092866726355245,0.9062386749563968,0.9068463521398469,0.9080002886068765,0.9073390000264893
q336,0.6021695423241974,0.533635898974946,0.5171511309093829,0.5612976602894657,0.6159941801716976
q337,0.4800453869561221,0.5239924473453222,0.5178414821550726,0.4933231694919969,0.45561211731095647
q338,0.8371342157429696,0.8430745867879267,0.8393209113580159,0.8405420844328787,0.8522001356577569
q339,0.08015333480814953,0.06695325330746345,0.06345772753363933,0.07370794815037499,0.07597449315424827
q34,0.8266542891306917,0.8300910244085702,0.8279082853691088,0.8278744413708107,0.8124640782919094
q340,0.9026952093804085,0.8873771578935057,0.886118530273805,0.8944268161859386,0.9060239369051022
q341,0.7821468525029444,0.8050184065550314,0.7844261618512575,0.7971150601223854,0.7922571808394586
q342,0.5846471599539211,0.6108719400584234,0.6270237168819832,0.6161470066425433,0.5764914074704465
q343,0.5185630747280737,0.47881917142211455,0.5181578192515645,0.45863998719470017,0.46751516682197997
q344,0.3719756469547517,0.4134730654127563,0.4193660544193612,0.4208678297480813,0.4529975766745306
q345,0.5881324832383755,0.5586604176237997,0.5980619393205002,0.5929421733607104,0.6009531203532275
q346,0.40755086733208884,0.5126914038901442,0.5762907741113726,0.4723615764447455,0.49085040506137706
q347,0.5075692475581051,0.5808600812113663,0.6332048283373953,0.5249835280333975,0.4446804009221888
q348,0.883291500540294,0.8621952231640263,0.8661838763534284,0.8676790884893757,0.8717424758623983
q349,0.5078226411853071,0.5198904251497187,0.6163578065859537,0.4771286951101548,0.4882198056451718
q35,0.3389435049460299,0.319952941373254,0.3280327549033249,0.3146329295798649,0.32813843793682684
q350,0.179384806495651,0.28333395509041953,0.3644655091862476,0.19336135536693233,0.23922042402036825
q351,0.36059002342242236,0.2779464285141111,0.26238046645214774,0.31348758365275814,0.3679149678754104
q352,0.709238663281149,0.6748541734736818,0.6778639383863867,0.7006054732908128,0.7173964413077633
q353,0.5841488349407268,0.5867643180967838,0.5834029746178414,0.5864654948835489,0.5599420824275047
q354,0.05926167819486113,0.07211834216953185,0.07544615738395298,0.0792856230706271,0.06370900399857472
q355,0.45427963590826875,0.39681501802952185,0.39222235207966616,0.4234149014866893,0.4697534099151548
q356,0.32839859878464195,0.3252398708729754,0.314141809038601,0.2976263843252225,0.30465732671462215
q357,0.27977775867573484,0.3270177809996582,0.34978629693451363,0.3217775813483493,0.2521369936483547
q358,0.7588798000281393,0.7799537615965195,0.7792570435339,0.7716212763977729,0.8145788734640359
q359,0.5046241098227201,0.4777287156191532,0.48167208988930726,0.5067634928203163,0.5412842492335224
q36,0.9741092947153979,0.9754429004938214,0.9753653529019829,0.9748590368823971,0.9738192943827592
q360,0.5363954545607509,0.5279094084033127,0.4965321401668274,0.5229989084047147,0.4946166250337591
q361,0.5090614601459048,0.5296970157411115,0.5655108416559647,0.5597816801579797,0.540238580855687
q362,0.5988477534019551,0.6064894355103309,0.5986155153455398,0.5576685452171078,0.5576029937790924
q363,0.9482274929546645,0.9517017693860601,0.9510745846905659,0.9484299300185629,0.9514158402661991
q364,0.9927493765813445,0.9923968929232375,0.9928787217012265,0.9926730599216027,0.9930432264384065
q365,0.2812692857865358,0.26595907708671546,0.2882461366114503,0.2509508576409231,0.28359883152236276
q366,0.2717586692724194,0.2919549960988121,0.31071264569239604,0.2563342165082082,0.2692833118411197
q367,0.2559817298923594,0.26827478217136674,0.29797155829684746,0.2705473731990214,0.28240129058025687
q368,0.46978296894819976,0.48619595471701493,0.5485043792955179,0.5071549754673894,0.49129496880825557
q369,0.9404413577512959,0.933996467455986,0.9315731454521791,0.9287849803973988,0.9304716407032313
q37,0.7010458266564363,0.7343446582576346,0.7421023196664489,0.728034695437984,0.6878236663931073
q370,0.40405701706361224,0.4076451639999809,0.4399217439440936,0.4173619772061232,0.42964877824901443
q371,0.8545875829152804,0.8383738272976567,0.8198780809590315,0.8465993888103475,0.8538949380186439
q372,0.41685138545734457,0.3653236030923235,0.33018364988752674,0.398347315256405,0.37679259859808556
q373,0.6854537706095419,0.7122734967093692,0.7176704351681708,0.698696806387883,0.698344975973559
