Model_Percentile,AUC,LogLoss
SeasonalNaive_90,0.5301657188028777,10.297487849641522
AutoMLP_90,0.5268994147434782,11.44546254644728
AutoNHITS_90,0.5255237471968286,11.887991467293244
AutoLSTM_90,0.5278617032174299,10.036844264964193
AutoGRU_90,0.5266481012486377,9.687285414041735
SeasonalNaive_95,0.5117275483505884,9.705272770419576
AutoMLP_95,0.5101609292327428,10.164945387587265
AutoNHITS_95,0.5068234570469458,11.214946593811572
AutoLSTM_95,0.5103412494691001,8.980887466638245
AutoGRU_95,0.5098474970622506,8.741553887133225
SeasonalNaive_99,0.4940130037905374,8.598880819156948
AutoMLP_99,0.4942249557739808,7.663691682939004
AutoNHITS_99,0.49283922258379814,9.235985988133622
AutoLSTM_99,0.49477638233474547,7.0163660496226345
AutoGRU_99,0.49388881028540466,6.783727519546534
