Model_Percentile,AUC,LogLoss
SeasonalNaive_90,0.5048965938447276,11.641179634230312
AutoMLP_90,0.50240712286277,10.618778260454754
AutoNHITS_90,0.5019237435621343,9.758365441447623
AutoLSTM_90,0.5014770674004799,9.63143202261394
AutoGRU_90,0.5011808429161798,8.186883586341388
SeasonalNaive_95,0.48243136957047716,10.925590725532615
AutoMLP_95,0.48209101489941386,9.098118649209276
AutoNHITS_95,0.4792214070429293,8.552409103234552
AutoLSTM_95,0.4778253557781117,8.38506768065044
AutoGRU_95,0.4787680785056113,6.903547731225713
SeasonalNaive_99,0.5012400793650794,8.399819662372392
AutoMLP_99,0.5054391161785527,5.219015049097107
AutoNHITS_99,0.5005801009762277,5.3797315514250235
AutoLSTM_99,0.5028509017065356,5.2009517670586725
AutoGRU_99,0.5014161357031075,4.123982836967204
