Model_Percentile,AUC,LogLoss
SeasonalNaive_90,0.5048965938447276,11.641179634230312
AutoMLP_90,0.5053938018067926,10.89362795397845
AutoNHITS_90,0.5048990892422788,11.554128127091225
AutoLSTM_90,0.4998512119210132,8.768239539284997
AutoGRU_90,0.49869282758279365,9.573638999124794
SeasonalNaive_95,0.48243136957047716,10.925590725532615
AutoMLP_95,0.48514919118593663,9.798174303703576
AutoNHITS_95,0.4837447803327068,10.825190248125997
AutoLSTM_95,0.47770581366381887,7.596745627554568
AutoGRU_95,0.4768822747825373,8.151056096336948
SeasonalNaive_99,0.5012400793650794,8.399819662372392
AutoMLP_99,0.5031797265071913,6.713167443632592
AutoNHITS_99,0.5042749552872792,7.641704837992584
AutoLSTM_99,0.5002468514792459,4.845267622045893
AutoGRU_99,0.49910551270586484,4.753570531549068
