Model_Percentile,AUC,LogLoss
SeasonalNaive_90,0.5301657188028777,10.297487683638035
AutoMLP_90,0.5245569847564249,11.586553987851422
AutoNHITS_90,0.5299307649257935,12.457715594886691
AutoLSTM_90,0.5236086581432977,11.360403608147461
AutoGRU_90,0.524838536093493,11.004789263762449
SeasonalNaive_95,0.5117275483505884,9.705272807602832
AutoMLP_95,0.5068573541557545,10.583476887463032
AutoNHITS_95,0.5099916758606771,11.832874527411859
AutoLSTM_95,0.507560216124251,10.275246759617392
AutoGRU_95,0.5079480207184082,10.010684461451403
SeasonalNaive_99,0.4940130037905374,8.598880857350444
AutoMLP_99,0.49281157265227576,7.8927182153182835
AutoNHITS_99,0.4929433490817726,10.046285544294628
AutoLSTM_99,0.4921070080092327,8.002843556716218
AutoGRU_99,0.490810882791108,7.779809390867963
