unique_id,SeasonalNaive,AutoMLP-median,AutoNHITS-median,AutoLSTM-median,AutoGRU-median
q143,0.9559146845610259,0.9572791197964204,0.9647664806237682,0.9579113430523457,0.959870805578242
q144,0.6191856497222878,0.6295005820323015,0.687241728584628,0.6098626482634771,0.6504267356150842
q145,0.5316720958512061,0.5785699734257516,0.6200849510070296,0.5041691239953131,0.509310795196236
q146,0.9758801806181477,0.9786180936753532,0.9814663782656,0.9746836157536348,0.9718456415908463
q147,0.8273018130863162,0.8551007398058976,0.8827909079020252,0.8066911486426628,0.7846481165230408
q148,0.8585837535033227,0.8717331768849883,0.8953558253991699,0.842367613747523,0.8458366986534761
q149,0.7459942425380949,0.7783131066503346,0.8070444026219183,0.722907099152965,0.7263227855482278
q15,0.6301142156185808,0.5803770860411649,0.5526408672786384,0.5539333854398137,0.5677887302564851
q150,0.8923849299241745,0.9017114033247123,0.9269512947132723,0.8813309966489437,0.8808089959897938
q151,0.708635664766538,0.7451741590027735,0.7891358945823356,0.7092743128004974,0.6702905051950364
q152,0.7975428412023314,0.8293270008155841,0.860588913229793,0.8006691339791036,0.7805765335282113
q153,0.3693553633246902,0.4092241377570412,0.5624088831460249,0.3508256031857049,0.3235830087543388
q154,0.47001739138306425,0.5061156328946472,0.5773674498244897,0.44103832863943165,0.48328165602747514
q155,0.9716012171026499,0.9740230421098701,0.9808615690613078,0.9689985336147773,0.9683233253312156
q156,0.9954223775773858,0.9950556108937435,0.9960772151393088,0.9948072781538562,0.994815606487299
q157,0.19445939744996485,0.27303574158406674,0.2717336149023469,0.3133187895007985,0.16468235792731434
q158,0.987911630322384,0.9885160440460757,0.9897910104186364,0.9899455113987825,0.9882414250753447
q159,0.9520159260820806,0.9486249117375941,0.9563864639644142,0.9502697512470228,0.9475861442690937
q16,0.1688873328096855,0.07281904605149049,0.08978084669473224,0.0741774375112083,0.10684472266024146
q160,0.4809903129806789,0.45799463819054914,0.43015525419832074,0.5042903389604766,0.4933673203623705
q161,0.6820778399757738,0.7009873758055604,0.7058762980515909,0.68625963205309,0.6928591653458325
q162,0.4009032868926699,0.37417096395678456,0.38174351484953467,0.3853395856931772,0.3796394734254813
q163,0.8009332350560979,0.8139605413410491,0.8258907621691379,0.8128312713411318,0.8089280123924101
q164,0.8037646131671213,0.8302984574032682,0.8587836243236736,0.8403494165148356,0.8107398825830551
q165,0.7815180776135149,0.7706501105575697,0.7845468468950609,0.772891719447733,0.7724873105374567
q166,0.9250828963397666,0.9229411365585217,0.9322942575765584,0.9339412409655664,0.9237292509424527
q167,0.7264528165692448,0.7080192575070242,0.6918493385449199,0.7358623382400142,0.7280183158630998
q168,0.9497200297705968,0.9489868811991101,0.9558553459240969,0.9517087291905355,0.9478074428171279
q169,0.323664326103646,0.298462447904154,0.30264295690692616,0.30622019622432767,0.27801160814351994
q17,0.7284362165198619,0.7059422126935079,0.6987189873803792,0.7489048172552427,0.7335541179206784
q170,0.5085619807277333,0.5003523241238681,0.52312805106495,0.5241399373300645,0.48398500778865955
q171,0.8736972123982732,0.8724580081137739,0.879619615771838,0.8777772795623152,0.8710037498159665
q172,0.8935696193969912,0.8901881341079658,0.8879553606941174,0.8884286119578486,0.8803306619162977
q173,0.996815461898163,0.9966372775739791,0.9969330577435235,0.9967436461449767,0.9964657774972115
q174,0.9370051406742416,0.9362874215743324,0.9421712183436076,0.9397813877410499,0.9326362432050997
q175,0.2554339189412028,0.23260331054196703,0.24500167764731048,0.23469833862183576,0.2242328161030165
q176,0.6201402283912344,0.6166438555496617,0.605121033304369,0.6262822630955678,0.598736248328789
q177,0.5988839260256085,0.6017471068591629,0.5903908844386075,0.5993640691894909,0.621193683523086
q178,0.7371506565247105,0.7402671842259191,0.7613150058079565,0.7320566854661742,0.7076502795304837
q179,0.3698642129143144,0.3889387873085608,0.41741372137560934,0.38228279890144884,0.3716442016778831
q18,0.3420035260320609,0.3693458375972764,0.45844885666065793,0.16569624077160441,0.22653319648045953
q180,0.4357180011898771,0.4304931483530425,0.41303505749567354,0.41413900606741866,0.4681997816165268
q181,0.906414558400321,0.8935816922036826,0.9028724239093013,0.9040495175243072,0.8950005663921844
q182,0.852956168445282,0.8634163749182996,0.8547988740876379,0.8924501042605592,0.8500730023974116
q183,0.39689436865911637,0.384699984355698,0.3795136101160939,0.383810646609585,0.37737494738423294
q184,0.5762221130488635,0.5843378187859349,0.6019421407878413,0.5751480181105743,0.5439836781954283
q185,0.5513293589103593,0.5426934867614097,0.5264206437403808,0.5308732788314471,0.5707243175332571
