unique_id,SeasonalNaive,AutoMLP-median,AutoNHITS-median,AutoLSTM-median,AutoGRU-median
q141,0.11908512343649151,0.10988969720521215,0.14527450623083688,0.205307735745906,0.16927505058313275
q142,0.2825877706827637,0.30784322061717745,0.37044542449555956,0.26136268974798077,0.22613946096158652
q143,0.9559146845610259,0.9548789381327231,0.961628612065176,0.9589092368055218,0.9547366283028637
q144,0.6191856497222878,0.5717902790410218,0.6394303698486795,0.6479859871317211,0.5840151097677969
q145,0.5316720958512061,0.5859364442950815,0.5654390214537087,0.48252015100089674,0.4611951008668242
q146,0.9758801806181477,0.979819593685777,0.9789025826079598,0.9770590741517315,0.9700637860988324
q147,0.8273018130863162,0.8545436955929406,0.8661552992630942,0.7596473421442504,0.7769824765479258
q148,0.8585837535033227,0.8784543512264614,0.8915789794440071,0.8537302039304163,0.8336699584820789
q149,0.7459942425380949,0.7851791107759672,0.8200527266111187,0.6970050259437716,0.7031963937248916
q15,0.630114207519225,0.5889752078094679,0.5398645010318781,0.5480710704268382,0.5619131769699459
q150,0.8923849299241745,0.9027958100382537,0.9141330028604276,0.880472836476919,0.8733088481389785
q151,0.708635664766538,0.7466770196844542,0.7566232959828799,0.634055915209533,0.6563976647607596
q152,0.7975428412023314,0.8343231350430362,0.8504434217799991,0.7741278896320449,0.7723138263895207
q153,0.3693553633246902,0.41679334091306536,0.5144999808287085,0.3255350458128422,0.3078880757748439
q154,0.47001739138306425,0.4829804638557804,0.5247432554227516,0.46331631112307764,0.43646498187764515
q155,0.9716012171026499,0.9747981282283109,0.9764192223490992,0.9686618936013516,0.9652154549070922
q156,0.9954223775773858,0.9946627108458798,0.9961972050842015,0.9946850041264669,0.9943792827571515
q157,0.19445939744996485,0.25793803387961084,0.31379903946285626,0.16975365487996844,0.15298884967084023
q158,0.987911630322384,0.9885388113216659,0.9904530775751214,0.9874307682459658,0.9872725340615274
q159,0.9520159260820806,0.9482522661692384,0.9496433894237987,0.9467912001493883,0.946982091986567
q16,0.16888732911835036,0.08368822508270689,0.06635090909930307,0.07298835168628078,0.09965094131512882
