Model_Percentile,AUC,LogLoss
SeasonalNaive_90,0.5301657188028777,10.297487849641522
AutoMLP_90,0.5271770336554744,12.150514278516784
AutoNHITS_90,0.5302385990728704,12.821392817617074
AutoLSTM_90,0.5279116110845758,10.159911839527988
AutoGRU_90,0.5265104882115612,10.024442696202236
SeasonalNaive_95,0.5117275483505884,9.705272770419576
AutoMLP_95,0.5109848796216881,11.12235488686063
AutoNHITS_95,0.5104183506673133,12.295264413163197
AutoLSTM_95,0.51123990980583,9.21883878386587
AutoGRU_95,0.5087326072232108,8.808901441241844
SeasonalNaive_99,0.4940130037905374,8.598880819156948
AutoMLP_99,0.494737635440739,8.351618957820683
AutoNHITS_99,0.4935023959481228,10.588884149906473
AutoLSTM_99,0.4938082648327087,6.994696638730089
AutoGRU_99,0.4932018158329611,6.479934950131708
