Model_Percentile,AUC,LogLoss
AutoMLP_90,0.49794160894500206,5.754443911980673
AutoNHITS_90,0.4973190072559922,5.885748162516914
AutoLSTM_90,0.49962776986528795,5.636787197503021
AutoGRU_90,0.49686214155433733,5.703014422878296
AutoMLP_95,0.47502728211389633,4.803081603215099
AutoNHITS_95,0.474897111380051,4.85886575456553
AutoLSTM_95,0.4751925631190723,4.682612339729397
AutoGRU_95,0.4732580349378249,4.715679670104894
AutoMLP_99,0.4899417337357478,2.5244689674015333
AutoNHITS_99,0.49043427230046943,2.4940346145987866
AutoLSTM_99,0.4900386112974141,2.392430577921269
AutoGRU_99,0.49056887622028467,2.41689419642793
