Model_Percentile,AUC,LogLoss
SeasonalNaive_90,0.5048965938447276,11.641179634230312
AutoMLP_90,0.5034133919252679,10.55108779676581
AutoNHITS_90,0.5055569384216985,10.436871779116363
AutoLSTM_90,0.5012284634194475,8.756584706847304
AutoGRU_90,0.4994723273928315,9.06467882032712
AutoDeepAR_90,0.4989310340740297,9.438814626358756
SeasonalNaive_95,0.48243136957047716,10.925590725532615
AutoMLP_95,0.48214571049216726,9.82152848476086
AutoNHITS_95,0.4813763895128724,9.500390059531766
AutoLSTM_95,0.479555671156721,7.523934723884711
AutoGRU_95,0.47747019269328983,7.90179637564817
AutoDeepAR_95,0.4792101813099189,8.462857401178946
SeasonalNaive_99,0.5012400793650794,8.399819662372392
AutoMLP_99,0.5043806822415977,7.264651224418637
AutoNHITS_99,0.5045944649377748,6.735212902898052
AutoLSTM_99,0.502069127729339,4.621890008264337
AutoGRU_99,0.5029212310902451,5.0485156624381125
AutoDeepAR_99,0.49689689060287645,6.0097239444125625
