Model_Percentile,AUC,LogLoss
SeasonalNaive_90,0.8331691265671378,0.7890101691153388
AutoMLP_90,0.8773421641565978,1.480221300178043
AutoNHITS_90,0.8731063776697782,1.409808544168927
AutoLSTM_90,0.5050443852492188,0.7016565277624636
AutoGRU_90,0.8721916440560266,1.0005043421443496
AutoDeepAR_90,0.8724876000208276,0.9789480855334366
SeasonalNaive_95,0.8236422596717154,0.7364674761156986
AutoMLP_95,0.8638008601944125,1.4171743661160054
AutoNHITS_95,0.859893237914698,1.346601673644661
AutoLSTM_95,0.5034726299471706,0.6701359163416241
AutoGRU_95,0.8641768795651134,0.9192589489022082
AutoDeepAR_95,0.8629497387023912,0.9209505007187304
SeasonalNaive_99,0.8103471586555115,0.5720443797037121
AutoMLP_99,0.8195252806179751,1.0831384928546097
AutoNHITS_99,0.8133549623599892,1.0367064555186498
AutoLSTM_99,0.5040836141892848,0.6353205402404004
AutoGRU_99,0.8277253224962734,0.6942864033692954
AutoDeepAR_99,0.8257011062627333,0.7220537001110848
