Model_Percentile,AUC,LogLoss
AutoMLP_90,0.49079030278910885,7.082725842051592
AutoNHITS_90,0.48619374523264686,7.133933075184605
AutoLSTM_90,0.4841176665671741,6.963127165600516
AutoGRU_90,0.493317414519285,6.915382535634902
AutoMLP_95,0.49387544273907913,6.305626554779386
AutoNHITS_95,0.49172631345926804,6.36576507218014
AutoLSTM_95,0.4882674144037781,6.2036754584562885
AutoGRU_95,0.49774018595041325,6.1606436219522855
AutoMLP_99,0.47690092444702575,5.545113739253264
AutoNHITS_99,0.47659842214800835,5.620982027687395
AutoLSTM_99,0.4749195343884613,5.461873516323206
AutoGRU_99,0.48067615313876383,5.412238202674472
