Model_Percentile,AUC,LogLoss
SeasonalNaive_90,0.4749842470069313,14.74511264562362
AutoMLP_90,0.4921467184028123,14.839543396957536
AutoNHITS_90,0.4828242629257454,15.49150755949419
AutoLSTM_90,0.4996484595230989,13.400263858358278
AutoGRU_90,0.49598049945279077,12.189044032575648
AutoDeepAR_90,0.482764567373064,14.894557542130027
SeasonalNaive_95,0.4821582300275482,14.189636469484157
AutoMLP_95,0.49441349370326637,14.419654988541549
AutoNHITS_95,0.4900814147973239,15.006006499831713
AutoLSTM_95,0.5003474271940181,12.820043970447268
AutoGRU_95,0.5025180785123967,11.295882675894212
AutoDeepAR_95,0.486176702085793,14.409073644314777
SeasonalNaive_99,0.4683673345917429,14.139421047359356
AutoMLP_99,0.4754065630898795,14.401874227470552
AutoNHITS_99,0.47507986060694063,14.98243875777681
AutoLSTM_99,0.4799047722762694,12.670450081123937
AutoGRU_99,0.48061262765597024,10.802528868177326
AutoDeepAR_99,0.473319297226659,14.461436976297914
