loss,train_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/h,config/encoder_hidden_size,config/encoder_n_layers,config/context_size,config/decoder_hidden_size,config/learning_rate,config/max_steps,config/batch_size,config/loss,config/random_seed,config/input_size,config/inference_input_size,config/val_check_steps,config/valid_loss,logdir
0.13732318580150604,0.23080836236476898,1721870803,,False,15,4a3e8f3e,2024-07-25_02-26-43,37.095237255096436,585.5687193870544,17696,LAPTOP-A4UR1655,127.0.0.1,585.5687193870544,15,12,300,3,10,256,0.006631983599504639,1500,32,MQLoss(),4,24,-12,100,MQLoss(),4a3e8f3e
0.13980309665203094,0.33058276772499084,1721871128,,False,15,321aba21,2024-07-25_02-32-08,20.501404762268066,311.0411159992218,11468,LAPTOP-A4UR1655,127.0.0.1,311.0411159992218,15,12,300,2,5,256,0.0007190949607327078,1500,16,MQLoss(),8,24,-12,100,MQLoss(),321aba21
