loss,train_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/h,config/learning_rate,config/scaler_type,config/max_steps,config/batch_size,config/windows_batch_size,config/loss,config/random_seed,config/input_size,config/step_size,config/val_check_steps,config/valid_loss,logdir
0.1478169858455658,0.11573443561792374,1721868958,,False,15,d750ec28,2024-07-25_01-55-58,18.96614360809326,285.1662948131561,3088,LAPTOP-A4UR1655,127.0.0.1,285.1662948131561,15,12,0.00011014620150996099,,1500,128,256,MQLoss(),8,24,1,100,MQLoss(),d750ec28
8.752859115600586,37.321815490722656,1721869162,,False,15,f523e1d7,2024-07-25_01-59-22,12.067391633987427,187.1415467262268,17592,LAPTOP-A4UR1655,127.0.0.1,187.1415467262268,15,12,0.053769870878286115,robust,1500,64,128,MQLoss(),2,24,1,100,MQLoss(),f523e1d7
