loss,train_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/h,config/encoder_hidden_size,config/encoder_n_layers,config/context_size,config/decoder_hidden_size,config/learning_rate,config/max_steps,config/batch_size,config/loss,config/random_seed,config/input_size,config/inference_input_size,config/val_check_steps,config/valid_loss,logdir
0.14321574568748474,0.26005980372428894,1721869713,,False,15,b55854bb,2024-07-25_02-08-33,17.252304553985596,259.17421793937683,7064,LAPTOP-A4UR1655,127.0.0.1,259.17421793937683,15,12,50,3,5,512,0.003779373421721715,1500,16,MQLoss(),2,24,-12,100,MQLoss(),b55854bb
0.1550798863172531,0.22431062161922455,1721869957,,False,15,560ce6fd,2024-07-25_02-12-37,14.819280624389648,226.65766525268555,19824,LAPTOP-A4UR1655,127.0.0.1,226.65766525268555,15,12,300,1,50,128,0.0005863486686093506,1500,32,MQLoss(),5,24,-12,100,MQLoss(),560ce6fd
