loss,train_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/h,config/encoder_hidden_size,config/encoder_n_layers,config/context_size,config/decoder_hidden_size,config/learning_rate,config/max_steps,config/batch_size,config/loss,config/random_seed,config/input_size,config/inference_input_size,config/val_check_steps,config/valid_loss,logdir
0.1479189246892929,0.24968428909778595,1721872000,,False,15,f1bab90d,2024-07-25_02-46-40,18.497318744659424,265.9201877117157,21888,LAPTOP-A4UR1655,127.0.0.1,265.9201877117157,15,12,50,1,50,512,0.006914149341702027,1500,16,MQLoss(),6,24,-12,100,MQLoss(),f1bab90d
0.16692376136779785,0.21518296003341675,1721872402,,False,15,67c739e4,2024-07-25_02-53-22,24.82102632522583,385.10323548316956,6268,LAPTOP-A4UR1655,127.0.0.1,385.10323548316956,15,12,100,3,10,256,0.009194879799451104,1500,32,MQLoss(),1,24,-12,100,MQLoss(),67c739e4
