unique_id,SeasonalNaive,AutoMLP-median,AutoNHITS-median,AutoLSTM-median,AutoGRU-median
ID0,0.1439026017340059,0.13645193321017163,0.1444618212254867,0.14661364488967468,0.15759000679086538
ID1,0.11379810184555095,0.07590189925776514,0.04042634285557014,0.06529674319680814,0.06856984881390059
ID10,0.6272916337125719,0.5797612013060618,0.5355727879700353,0.6154349200217679,0.6234677327945087
ID100,0.9959111748801646,0.9958267761980956,0.9958069314961624,0.9959126747693944,0.9958807639440765
ID101,0.9909089779102839,0.992519333361253,0.9922892664105154,0.9928195064929284,0.9919714580548097
ID102,0.5811945593634747,0.5770290621819901,0.5708012225930456,0.5709543983273226,0.5839153475333109
ID103,0.8842386425728525,0.8701252082416397,0.8722709356278764,0.8844729828911239,0.8815414889156078
ID104,0.4596678084735295,0.4572245020112653,0.44907813666124746,0.4804433979025689,0.45664507554795386
ID105,0.9246296083375606,0.9260906776794203,0.9241871659059403,0.9277791975830709,0.9245201077154502
ID106,0.9890522119065248,0.9879528943335502,0.9882378620898603,0.989304549378371,0.9890537022992779
ID107,0.9615809875899369,0.9639038736602582,0.962139968308079,0.9673328669605387,0.965406075615365
ID108,0.9838794907002123,0.9839307540956156,0.9840373555949955,0.9846445108253753,0.9847912601804879
ID109,0.9996602679801644,0.9995046608713851,0.9994706786061367,0.9996287119218197,0.9996096581172029
ID11,0.959889272048005,0.9602057457905223,0.9594752112744053,0.9593524057543258,0.9601878621314603
ID110,0.9261766398009565,0.9354187999119445,0.9364896454944236,0.9376410070535282,0.9355846364521908
ID111,0.6129609335638987,0.6455872159779424,0.6453740882932715,0.6654208379329343,0.6816405300061996
ID112,0.9967165248870885,0.9961833563658669,0.9964943926374231,0.996772834640928,0.9970758568579142
ID113,0.7958953429257112,0.7622718731727538,0.7765446512173373,0.8034933722803368,0.8247310311319421
ID114,0.18194850552740885,0.2182087894018668,0.2629069267261333,0.13729103073219354,0.13160883148362498
ID115,0.7819227235378555,0.7499895902132301,0.7571786312257164,0.7605923397350037,0.7545782759998184
ID116,0.691662134066935,0.692490037267647,0.6933364187537681,0.6816754684287916,0.67241705907516
ID117,0.5286027772832668,0.6247958145737262,0.6159948383537032,0.548425453122008,0.5580731914373421
ID118,0.8631942727920893,0.8215139828737746,0.7737791843737843,0.8746795924384542,0.8791824558896638
ID119,0.9425536587281879,0.931792390737031,0.9336612622753329,0.9431666242476355,0.9486711999459145
ID12,0.960021200420468,0.9621495843211308,0.9571523302424173,0.9589318615532366,0.9595198370092474
ID120,0.2736204661783217,0.2747778705807463,0.30695694896227327,0.34016303181523805,0.36096097095874086
ID121,0.9014706099342217,0.8819810647523277,0.8823740640436943,0.9073063458245083,0.9182157679536411
ID122,0.6856827918938445,0.641616122336839,0.6728756334300567,0.6961135866860405,0.7082943547413979
ID123,0.9937165164123695,0.9925619632347417,0.9926062502743918,0.9941554459925818,0.9948631642067136
ID124,0.9839824550168026,0.981525933072574,0.9848351157110251,0.9856840318751289,0.9874399512713183
ID125,0.5647844524696296,0.5145125228538989,0.5286120313910946,0.5631942549714952,0.5523108992461551
ID126,0.09540964389889967,0.09245824124021869,0.08254888529645453,0.09829227841396855,0.09983260408101487
ID127,0.11019250252215036,0.1175828980389857,0.1342728134789183,0.10657980724036666,0.08724329969779478
ID128,0.9482401234357498,0.9425067721086898,0.9525361681281966,0.9573482162390518,0.9594850237754894
ID129,0.8657541739342182,0.8020095042949799,0.7571455866556841,0.8849028407417538,0.9018374502889355
ID13,0.6602572934449492,0.6077479247978083,0.6260473320210308,0.6342894507558738,0.6509924064571302
ID130,0.5321771424539204,0.34827265093447357,0.2973857559559953,0.4005487410797881,0.5346942603244434
ID131,0.8619723255224833,0.8373448599917638,0.8238762208324427,0.8473891196840325,0.8218758631744102
ID132,0.8359594009497755,0.8530031549076122,0.8596353931657311,0.858355677844238,0.8512768058250025
ID133,0.7890060115813036,0.7977064369084185,0.8096671293047474,0.8120549208432034,0.8044172940476341
