unique_id,SeasonalNaive,AutoMLP-median,AutoNHITS-median,AutoLSTM-median,AutoGRU-median
Q1,0.012792103388987442,0.015199547068320557,0.031031338062796173,0.02155243407912259,0.011646830641841127
Q10,0.0455612246063114,0.1193246860305483,0.03543365741810697,0.03415736818411768,0.11996459782654548
Q100,0.12835741698299652,0.1293949518753397,0.09830054297512775,0.1135414425906664,0.12053564807911178
Q101,0.01981054093702531,0.03552909964400057,0.04539119529764682,0.05353702870649079,0.042053479615934634
Q102,0.07770471600801031,0.08145241477987718,0.06273731547349605,0.06255366686683049,0.05556606132966289
Q103,0.16667450073457085,0.15134759502665562,0.15312453107837634,0.15080598260765574,0.1501428289944968
Q104,0.04507371943366138,0.10385261465778575,0.07907224803902667,0.07105830046710221,0.052238213136389794
Q105,0.07135797781291862,0.11912089921874322,0.03353819457380291,0.07452463563141912,0.07976102761140837
Q106,0.03430345666910312,0.037332123921819824,0.024377205047866557,0.026484071743720958,0.03060100065233735
Q107,0.08758563238585951,0.13601811074345738,0.0521412479082836,0.04273410369667501,0.033578259187526854
Q108,0.08156641520957186,0.09983423966554393,0.052577079916897536,0.06897160417134321,0.2051275190959438
Q109,0.044405718645882504,0.060008360043048596,0.030533020461210404,0.02477573333832839,0.02628367045861302
Q11,0.0645968406130816,0.08631593128700259,0.023023683093298507,0.03579473558923873,0.020261328919716756
Q110,0.014702274524666452,0.01725556724830578,0.053399701568396664,0.023078378811094338,0.034845895955586965
Q111,0.1079081736846272,0.15264483550340574,0.053358524596793126,0.044802394216014944,0.038284694779900624
Q112,0.058343456113118974,0.06234313440201278,0.046981084227730424,0.034605691630329734,0.050529521442535225
Q113,0.06215904813337007,0.09696925037915004,0.035659618272941285,0.04385733059213141,0.02781752681254811
Q114,0.09060692594431347,0.08676012885353983,0.05586359228961502,0.05899721893469348,0.06398888318055063
Q115,0.058735963149088306,0.050994581895841426,0.023267398581110547,0.01381881432685923,0.03442721682638906
