unique_id,SeasonalNaive,AutoMLP-median,AutoNHITS-median,AutoLSTM-median,AutoGRU-median
ID0,0.09689577952735846,0.13043580967736504,0.13277763543108193,0.14317000488900158,0.1576855656894041
ID1,0.020384416394656848,0.022136421828626754,0.024652264981304715,0.08070724780814396,0.03980294901790192
ID10,0.9176719221903941,0.9272020315679795,0.9231173226558531,0.9260176327305083,0.926577839253941
ID100,0.4280062158755155,0.3505115166271385,0.29834822101803277,0.42254372964375003,0.3306147698034611
ID101,0.1478211422889352,0.23379921993739897,0.30492117126009693,0.15230251240971068,0.2602627486111938
ID102,0.5741784460315361,0.6663575621384669,0.6689057372762234,0.5857645292219952,0.6651790894262383
ID103,0.8777814423423935,0.9458977894373121,0.942256438914533,0.9559659291237551,0.9422820316308088
ID104,0.5332397874613355,0.501462765522472,0.4986708117239587,0.4767659437870309,0.5330504878247837
ID105,0.3195031957109625,0.5942328666355534,0.7347329699296347,0.4476897754478973,0.18847435890018818
ID106,0.1611104434713083,0.21700751502192225,0.24734495929521808,0.36433988858198285,0.21380624890181157
ID107,0.3281203830315783,0.8377728935589892,0.8092170199632513,0.6720594046825502,0.5090784049589311
ID108,0.5083276091147363,0.4664773582527045,0.45864958573143494,0.26689361833128583,0.3723592834571912
ID109,0.32732429460389156,0.307315843814562,0.30729833806363865,0.5358461971054038,0.46100974701473635
ID11,0.14911204868899572,0.2979102601200186,0.3158785226232015,0.25359715618247664,0.2890495584970187
ID110,0.1855927349822403,0.17551496042343692,0.17406364876158345,0.13642326768177018,0.17229300911007214
ID111,0.5595883353719898,0.5634824376611506,0.5755676799462491,0.48094487055062957,0.5132738672134193
ID112,0.9173180961359005,0.922091913649453,0.9220995666442983,0.9479601539377582,0.918162091877294
ID113,0.32528707342425145,0.1538173238810037,0.18474375300376555,0.17265802222446971,0.20029754899904215
ID114,0.9031912013928989,0.9046736780093271,0.9031476692261494,0.9136932212414807,0.906451491914709
ID115,0.32674260027534857,0.26827772691118495,0.29222052009773153,0.1315195947992324,0.08390432892294102
ID116,0.5618864879685807,0.6062270554336859,0.588345268041034,0.8363918763234737,0.6604440493825176
ID117,0.6050053593676844,0.6006753088939291,0.600316068993011,0.5601888409046154,0.5983385096688331
ID118,0.44331779043794467,0.41221717884335946,0.4091620037870038,0.4503016720564032,0.41692647718403125
ID119,0.9699932090568244,0.9700839169175999,0.9700357732438464,0.9733283375071676,0.9696052135278292
ID12,0.43591241074263204,0.38732525922165034,0.39657001807354436,0.31526430944707956,0.32104058061595814
ID120,0.4198150199935327,0.44948306990609854,0.4502444375499453,0.43697240984976454,0.44331998355987495
ID121,0.6544433913780038,0.6434590834704205,0.6444567387487048,0.6522821665386956,0.6514978213053255
ID122,0.15457586062578135,0.15110357080235168,0.15599786029811666,0.1435726987587013,0.16626339028991438
ID123,0.4936462723120813,0.22865695751591963,0.2363524915474748,0.24950945439729058,0.25390192814757356
ID124,0.7331734776759639,0.798377581722027,0.8008153222156503,0.7956034365989253,0.8164306623847954
ID125,0.6716203034690102,0.6612895144388703,0.6566631346685722,0.7006055238932368,0.6609441639503847
ID126,0.6188432743763828,0.22826131853112283,0.23803861476517296,0.22476127838218948,0.24624541594638116
ID127,0.24742976058156133,0.34803329434768043,0.36220316320367424,0.3698420051149247,0.3481129801991932
ID128,0.9538142159420264,0.9530651918885323,0.9523631529711055,0.9530402694986654,0.9490905238113938
ID129,0.952109981772562,0.8881098906799724,0.9000747900712968,0.858561110733409,0.8793370166879285
ID13,0.13807080466651903,0.17024677134943292,0.17792895756807178,0.163009612854575,0.15794397219821435
ID130,0.8747859736893857,0.4483014953026471,0.42862706543972706,0.3792250164603482,0.4085612988537238
ID131,0.7882103030689388,0.7925000507280952,0.7916030480337094,0.799242415628572,0.7756069855273634
ID132,0.7640050054357325,0.8212517673460802,0.8164433574318547,0.8427898009963323,0.7590613664466895
ID133,0.9794957242705139,0.9831170725015607,0.9837202259300047,0.9837509021088588,0.9824713624666513
ID134,0.8814313053015904,0.8375829775080027,0.8508314813990117,0.8309051676708888,0.8554290494571264
ID135,0.6354395621751313,0.6271797359631284,0.6085522858714801,0.6656557516226438,0.6148250405557453
ID136,0.29738533816363916,0.30210651579015446,0.3000937315968506,0.3445860128605274,0.2883556925852533
ID137,0.2352976019661158,0.2374600506018685,0.2396212643381936,0.1818896081153546,0.21632863304547356
ID138,0.4000628909423674,0.40896603499918743,0.4071827628000917,0.46075898875578947,0.39829953110360555
ID139,0.19858449516501644,0.21556919941759026,0.21581257507207594,0.2669648444118266,0.22264810904455087
ID14,0.38694518870146893,0.3741515125650097,0.374247695002404,0.4090975045097745,0.4023470764762214
ID140,0.47618936716565985,0.47612133674966334,0.4746781983414032,0.5283658906157511,0.47462562339698716
ID141,0.6332391236631565,0.6330654611862099,0.6290720767542158,0.693304043397868,0.6489386715386821
ID142,0.2550014622560754,0.25188057092702903,0.2646840525815195,0.17792495232834524,0.212882938086654
ID143,0.13397570626045752,0.1270148974976273,0.12935393873666146,0.03233313418749725,0.1117224177349268
ID144,0.16057856050741348,0.15835051503955336,0.15629169259592518,0.19521616608525302,0.12087024962441918
ID145,0.22093475457958603,0.19087563687426357,0.20604312006290137,0.14012211409896738,0.14889418797333479
ID146,0.16431863901326113,0.15050915162558035,0.15545056505223556,0.15461290499516991,0.17338399903224574
ID147,0.32225355632282965,0.31965481119437494,0.31766914108004535,0.29033712915633586,0.28199526762855415
ID148,0.5524755534778781,0.5386180299428353,0.5466815805033421,0.5228058910038108,0.5640639734805406
ID149,0.6438354540177882,0.6537401257827659,0.6517509638527507,0.6542235155787822,0.6234128016004096
ID15,0.5398310698799601,0.5487471526153056,0.5388479516653947,0.5847949914119018,0.5128070571261992
ID150,0.7752442988685749,0.7746676727695848,0.7749992450644138,0.7961146361115246,0.7697273446238103
ID151,0.4934932887089922,0.5068348944838649,0.5105234055381692,0.5360302037640527,0.5108803866575232
ID152,0.12346505559830755,0.10361231298315919,0.11087399616456488,0.1255121806893541,0.11775707395931216
ID153,0.950747793965645,0.9483997261413771,0.949397483450352,0.9569671124982523,0.9509273080386952
ID154,0.7329561956493263,0.7375852624089987,0.7361965682806456,0.7449854780899994,0.7319281574904336
ID155,0.9822412799899118,0.9819417162915514,0.9815014335951955,0.9835482481662311,0.9810007931694781
ID156,0.49250892625140086,0.4960982360988781,0.49733187604950846,0.5399540688793903,0.47918165423004955
ID157,0.30589747359983327,0.35418823746309974,0.35576654046426653,0.4324925161252396,0.36807743705869395
ID158,0.6834662067713854,0.687025232949319,0.6842394379537348,0.7188940035123337,0.6721537598636829
ID159,0.7627482196825497,0.7450415908261819,0.7495726131748897,0.8028199365535159,0.7156659308149821
ID16,0.6393088717938934,0.638845280223789,0.6428824869289906,0.644900067392866,0.6419804490369926
ID160,0.6789789949698292,0.6600338952313224,0.662901942057894,0.6920464129928466,0.6708264787878137
ID161,0.6425636269556263,0.6419082396792607,0.6377289090466939,0.666665933579395,0.6118334420113674
ID162,0.9222970638957526,0.9202608766682024,0.9188037944718631,0.9286417963769478,0.8974209232010649
ID163,0.6771557373234888,0.6733732245019025,0.6740972410699984,0.7213907873681942,0.6444319819575325
ID164,0.8343028735734191,0.8318365937922301,0.8314652897469704,0.8479425539053006,0.8284970183301669
ID165,0.28090419185893256,0.2877442485392673,0.28810259535712984,0.3614919408402601,0.28406317439733525
ID166,0.4007883819400378,0.41743154706363333,0.4182489592088586,0.4646030888172041,0.4138806722761132
ID167,0.9472599283824706,0.9474681255041931,0.9476315197673969,0.9543750464842589,0.9453767890612729
ID168,0.12756268387871741,0.14478399259512764,0.1415385033097968,0.16136210331538703,0.17767690959951596
ID169,0.6488186811337675,0.640788677324532,0.6411022123284692,0.6510093835573125,0.6140036194952171
ID17,0.6202329002273255,0.6492864866761013,0.646854989768808,0.6891531272771223,0.6793248771863231
ID170,0.15887573089056078,0.15040965718596147,0.1518047641092084,0.1092762239722088,0.16733320610232705
ID171,0.8519117959197432,0.8513638360522365,0.851251555856993,0.8640012992569691,0.8433876590380068
ID172,0.7888858226599297,0.7885246916300631,0.7893359335384944,0.812461961830318,0.774994322027228
ID173,0.971656433916516,0.9713629928732953,0.9717149318438049,0.9749141605904166,0.9698795863819344
ID174,0.8816967326162688,0.8780867325769895,0.87831144599994,0.8929419264807436,0.864201297694148
ID175,0.9613962308448082,0.9574535443088704,0.9592517458794633,0.9661793832107305,0.9541427635471883
ID176,0.8650136971669115,0.8693957009089056,0.8688098092896577,0.8767951226863616,0.864128267575797
ID177,0.7405844697368922,0.748849212086211,0.7505851837256324,0.7857058693824793,0.7350981228833681
ID178,0.25831060456452776,0.26360618095446353,0.2598110050294619,0.20400208692497956,0.23453536216418433
ID179,0.2859149651336513,0.26731992983226766,0.2722898429441036,0.33966433813737823,0.2831109910074026
ID18,0.585778582048654,0.6100744843687685,0.6007128281770634,0.6487629581599005,0.6471424462917402
ID180,0.693806290210874,0.6699349404695473,0.670294487366324,0.6427328973704299,0.6749385291334308
ID181,0.10141243883674504,0.10020385894007199,0.10053508701038331,0.06305717482508812,0.15970429480552822
ID182,1.0,0.9928948891157461,0.9954298303679984,0.941293615413252,0.8843108547081046
