Model_Percentile,AUC,LogLoss
SeasonalNaive_90,0.61538750214445,7.891005115871332
AutoMLP_90,0.616931262574276,8.762760585723573
AutoNHITS_90,0.6136431868868821,8.685033640170506
AutoLSTM_90,0.6247280447293313,6.237192240855418
AutoGRU_90,0.6236134180196198,4.214055834733958
SeasonalNaive_95,0.6400462172681027,7.342050394274228
AutoMLP_95,0.6412962457182525,8.12937010155763
AutoNHITS_95,0.6367371092371945,8.015024028052258
AutoLSTM_95,0.6465986423588588,5.242748475447112
AutoGRU_95,0.6442511493860458,3.5721814455833147
SeasonalNaive_99,0.6603670207085767,6.772180559089635
AutoMLP_99,0.6627032044489349,7.051472995073862
AutoNHITS_99,0.6607670634236099,7.096855284061411
AutoLSTM_99,0.6746896999268917,4.157907575382739
AutoGRU_99,0.6640717283981041,2.7047412060594747
