loss,train_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/h,config/n_pool_kernel_size,config/n_freq_downsample,config/learning_rate,config/scaler_type,config/max_steps,config/batch_size,config/windows_batch_size,config/loss,config/random_seed,config/input_size,config/step_size,config/val_check_steps,config/enable_checkpointing,config/start_padding_enabled,config/valid_loss,logdir
0.12554138898849487,0.6208273768424988,1725362900,,False,5,fc43427e,2024-09-03_12-28-20,1.4164469242095947,7.518543004989624,137462,toni-pc,192.168.3.21,7.518543004989624,5,12,"(1, 1, 1)","(168, 24, 1)",0.01804884955498346,robust,1500,128,128,MQLoss(),61,24,1,300,True,True,MQLoss(),fc43427e
0.11302123218774796,0.09156015515327454,1725362909,,False,5,84b9c294,2024-09-03_12-28-29,1.3485100269317627,6.813148498535156,137536,toni-pc,192.168.3.21,6.813148498535156,5,12,"(2, 2, 2)","(180, 60, 1)",0.0007569861739570078,,1500,64,256,MQLoss(),82,24,1,300,True,True,MQLoss(),84b9c294
0.09827160090208054,0.19499225914478302,1725362925,,False,5,60fb5bec,2024-09-03_12-28-45,2.691359519958496,13.51265287399292,137609,toni-pc,192.168.3.21,13.51265287399292,5,12,"(2, 2, 1)","(1, 1, 1)",0.00394567896634818,standard,1500,32,1024,MQLoss(),63,24,1,300,True,True,MQLoss(),60fb5bec
0.09780095517635345,0.28709083795547485,1725362941,,False,5,d143a590,2024-09-03_12-29-01,2.6781721115112305,13.51369833946228,137685,toni-pc,192.168.3.21,13.51369833946228,5,12,"(2, 2, 1)","(1, 1, 1)",0.00017125854686744944,standard,1500,32,1024,MQLoss(),82,24,1,300,True,True,MQLoss(),d143a590
0.09541475772857666,0.26229873299598694,1725362957,,False,5,a5e904a0,2024-09-03_12-29-17,2.647381067276001,13.502845048904419,137759,toni-pc,192.168.3.21,13.502845048904419,5,12,"(2, 2, 1)","(1, 1, 1)",0.0008996036470972653,standard,1500,32,1024,MQLoss(),59,24,1,300,True,True,MQLoss(),a5e904a0
0.09752538800239563,0.23018933832645416,1725362969,,False,5,643886e0,2024-09-03_12-29-29,1.8031694889068604,9.283771276473999,137833,toni-pc,192.168.3.21,9.283771276473999,5,12,"(2, 2, 1)","(1, 1, 1)",0.00041107186082878596,standard,1500,32,512,MQLoss(),39,24,1,300,True,True,MQLoss(),643886e0
0.09651558101177216,0.22279605269432068,1725362984,,False,5,5446c4e7,2024-09-03_12-29-44,2.436025619506836,12.477145671844482,137907,toni-pc,192.168.3.21,12.477145671844482,5,12,"(1, 1, 1)","(40, 20, 1)",0.0008996396395952722,standard,1500,32,1024,MQLoss(),19,24,1,300,True,True,MQLoss(),5446c4e7
0.09743263572454453,0.3809739351272583,1725362997,,False,5,679bb03e,2024-09-03_12-29-57,2.2055444717407227,11.252580165863037,137981,toni-pc,192.168.3.21,11.252580165863037,5,12,"(2, 2, 1)","(168, 24, 1)",0.00024712123132383134,standard,1500,256,512,MQLoss(),56,24,1,300,True,True,MQLoss(),679bb03e
0.09744906425476074,0.23585551977157593,1725363008,,False,5,407381bf,2024-09-03_12-30-08,1.490875005722046,7.716292142868042,138055,toni-pc,192.168.3.21,7.716292142868042,5,12,"(2, 2, 2)","(24, 12, 1)",0.0030364544992097313,standard,1500,128,256,MQLoss(),32,24,1,300,True,True,MQLoss(),407381bf
0.0995568186044693,0.3511698842048645,1725363017,,False,5,c1d5f08e,2024-09-03_12-30-17,1.2930889129638672,6.731338977813721,138136,toni-pc,192.168.3.21,6.731338977813721,5,12,"(8, 4, 1)","(60, 8, 1)",0.0002776728072074773,robust,1500,32,128,MQLoss(),13,24,1,300,True,True,MQLoss(),c1d5f08e
