loss,train_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/h,config/hidden_size,config/num_layers,config/learning_rate,config/scaler_type,config/max_steps,config/batch_size,config/windows_batch_size,config/loss,config/random_seed,config/input_size,config/step_size,config/val_check_steps,config/enable_checkpointing,config/start_padding_enabled,config/valid_loss,logdir
1.8872628211975098,0.23179249465465546,1725405424,,False,5,27fc1cfe,2024-09-04_00-17-04,1.0259513854980469,5.426346063613892,295658,toni-pc,192.168.3.21,5.426346063613892,5,4,256,4,0.020091998264343727,,1500,128,128,DistributionLoss(),15,24,1,300,True,True,DistributionLoss(),27fc1cfe
2.05637264251709,0.23907525837421417,1725405432,,False,5,c9e324a0,2024-09-04_00-17-12,1.0347604751586914,5.430328845977783,295735,toni-pc,192.168.3.21,5.430328845977783,5,4,256,4,0.015151577715924255,,1500,128,128,DistributionLoss(),31,24,1,300,True,True,DistributionLoss(),c9e324a0
1.850592851638794,0.6515787839889526,1725405440,,False,5,f91a82d3,2024-09-04_00-17-20,1.0267481803894043,5.400739669799805,295808,toni-pc,192.168.3.21,5.400739669799805,5,4,256,4,0.025880841741878147,,1500,128,128,DistributionLoss(),10,24,1,300,True,True,DistributionLoss(),f91a82d3
5.319323539733887,5.296463489532471,1725405448,,False,5,fbeb89f4,2024-09-04_00-17-28,1.0102148056030273,5.317335605621338,295880,toni-pc,192.168.3.21,5.317335605621338,5,4,256,3,0.09535932853176234,,1500,128,128,DistributionLoss(),37,24,1,300,True,True,DistributionLoss(),fbeb89f4
12.505102157592773,-0.48063164949417114,1725405457,,False,5,7006b44d,2024-09-04_00-17-37,1.053466796875,5.531619071960449,295955,toni-pc,192.168.3.21,5.531619071960449,5,4,256,5,0.005498150135788908,,1500,128,1024,DistributionLoss(),2,24,1,300,True,True,DistributionLoss(),7006b44d
2.243320941925049,0.42042383551597595,1725405463,,False,5,56606e70,2024-09-04_00-17-43,0.7867434024810791,4.199527978897095,296030,toni-pc,192.168.3.21,4.199527978897095,5,4,256,3,0.02795381694972071,,1500,32,128,DistributionLoss(),11,24,1,300,True,True,DistributionLoss(),56606e70
2.067068576812744,0.3178656995296478,1725405470,,False,5,0ddae9f6,2024-09-04_00-17-50,0.8043239116668701,4.2985429763793945,296108,toni-pc,192.168.3.21,4.2985429763793945,5,4,256,4,0.010746466118550341,,1500,32,128,DistributionLoss(),25,24,1,300,True,True,DistributionLoss(),0ddae9f6
17.868839263916016,17.66063117980957,1725405477,,False,5,b19030ca,2024-09-04_00-17-57,0.8426568508148193,4.478042840957642,296182,toni-pc,192.168.3.21,4.478042840957642,5,4,256,3,0.09981128552280272,,1500,64,128,DistributionLoss(),41,24,1,300,True,True,DistributionLoss(),b19030ca
6.4976630210876465,-0.5300244688987732,1725405486,,False,5,cf45de62,2024-09-04_00-18-06,1.0781877040863037,5.658320903778076,296255,toni-pc,192.168.3.21,5.658320903778076,5,4,256,4,0.0032687614500070926,standard,1500,128,512,DistributionLoss(),25,24,1,300,True,True,DistributionLoss(),cf45de62
16.118680953979492,16.424663543701172,1725405496,,False,5,45332c8f,2024-09-04_00-18-16,1.55320405960083,8.001849889755249,296329,toni-pc,192.168.3.21,8.001849889755249,5,4,1024,5,0.031009891905826006,robust,1500,128,1024,DistributionLoss(),9,24,1,300,True,True,DistributionLoss(),45332c8f
12.812681198120117,12.385729789733887,1725405503,,False,5,066db677,2024-09-04_00-18-23,0.756650447845459,4.042982339859009,296419,toni-pc,192.168.3.21,4.042982339859009,5,4,256,2,0.06351272626854988,,1500,32,128,DistributionLoss(),54,24,1,300,True,True,DistributionLoss(),066db677
2.501488447189331,3.2623071670532227,1725405510,,False,5,47f14f58,2024-09-04_00-18-30,0.7696101665496826,4.183367967605591,296492,toni-pc,192.168.3.21,4.183367967605591,5,4,1024,2,0.0021285695493047105,standard,1500,32,512,DistributionLoss(),2,24,1,300,True,True,DistributionLoss(),47f14f58
1.813077688217163,0.44762182235717773,1725405518,,False,5,bcb61c7a,2024-09-04_00-18-38,0.8656854629516602,4.60230827331543,296564,toni-pc,192.168.3.21,4.60230827331543,5,4,256,4,0.02172250604731152,,1500,64,128,DistributionLoss(),30,24,1,300,True,True,DistributionLoss(),bcb61c7a
11.662922859191895,11.010896682739258,1725405526,,False,5,941222dd,2024-09-04_00-18-46,1.1280741691589355,5.970123052597046,296638,toni-pc,192.168.3.21,5.970123052597046,5,4,1024,3,0.006135686639760664,robust,1500,128,128,DistributionLoss(),21,24,4,300,True,True,DistributionLoss(),941222dd
5.651899337768555,-0.28128525614738464,1725405534,,False,5,9b1752e3,2024-09-04_00-18-54,0.946047306060791,4.971647262573242,296711,toni-pc,192.168.3.21,4.971647262573242,5,4,512,5,0.010273709826243158,,1500,64,1024,DistributionLoss(),9,24,4,300,True,True,DistributionLoss(),9b1752e3
1.739830732345581,1.055122971534729,1725405542,,False,5,e17b6549,2024-09-04_00-19-02,0.9242274761199951,4.838353157043457,296784,toni-pc,192.168.3.21,4.838353157043457,5,4,256,4,0.04329167461033464,standard,1500,64,128,DistributionLoss(),43,24,1,300,True,True,DistributionLoss(),e17b6549
28.157594680786133,-1.0936356782913208,1725405550,,False,5,bbcb421c,2024-09-04_00-19-10,1.0983824729919434,5.773901462554932,296856,toni-pc,192.168.3.21,5.773901462554932,5,4,1024,4,0.0006487120542731608,robust,1500,64,512,DistributionLoss(),15,24,4,300,True,True,DistributionLoss(),bbcb421c
2.0319712162017822,2.0174479484558105,1725405557,,False,5,70c46788,2024-09-04_00-19-17,0.8754012584686279,4.707553386688232,296930,toni-pc,192.168.3.21,4.707553386688232,5,4,512,5,0.04168413749734168,standard,1500,64,128,DistributionLoss(),46,24,1,300,True,True,DistributionLoss(),70c46788
21.377578735351562,21.316253662109375,1725405564,,False,5,23c5ff3f,2024-09-04_00-19-24,0.8965170383453369,4.815258026123047,297003,toni-pc,192.168.3.21,4.815258026123047,5,4,256,4,0.09587924753992136,standard,1500,64,256,DistributionLoss(),53,24,1,300,True,True,DistributionLoss(),23c5ff3f
23.995037078857422,24.362957000732422,1725405571,,False,5,605759d9,2024-09-04_00-19-31,0.9920220375061035,5.221084117889404,297076,toni-pc,192.168.3.21,5.221084117889404,5,4,1024,4,0.04824470799168203,standard,1500,64,128,DistributionLoss(),69,24,4,300,True,True,DistributionLoss(),605759d9
1.5472099781036377,1.3732351064682007,1725405579,,False,5,b02f8728,2024-09-04_00-19-39,0.9624521732330322,5.041020154953003,297152,toni-pc,192.168.3.21,5.041020154953003,5,4,512,5,0.015091895753318398,standard,1500,64,256,DistributionLoss(),47,24,1,300,True,True,DistributionLoss(),b02f8728
11.291263580322266,-0.7179972529411316,1725405589,,False,5,919a07ae,2024-09-04_00-19-49,1.381669282913208,7.1896374225616455,297226,toni-pc,192.168.3.21,7.1896374225616455,5,4,256,4,0.0016670639219894838,standard,1500,256,128,DistributionLoss(),40,24,4,300,True,True,DistributionLoss(),919a07ae
1.7420779466629028,1.700110912322998,1725405597,,False,5,bdc5e80b,2024-09-04_00-19-57,0.9539179801940918,5.0883917808532715,297299,toni-pc,192.168.3.21,5.0883917808532715,5,4,512,5,0.014197077401911697,standard,1500,64,256,DistributionLoss(),99,24,1,300,True,True,DistributionLoss(),bdc5e80b
