unique_id,SeasonalNaive,AutoMLP,AutoNHITS,AutoLSTM,AutoGRU,AutoDeepAR
ID0,0.43529054105382947,0.5217596160957817,0.2957696699977074,0.3779048132342642,0.2825940418981488,0.2844383651561051
ID1,0.03250674196286418,0.020203040784751877,0.06305032355640344,0.09540573010485642,0.00550516308304121,0.013369588274095952
ID10,0.20088112128533328,0.1543685496570399,0.24822756486453396,0.5133408099008623,0.31071486994922054,0.16803331901690083
ID100,0.986272581008265,0.9842918145604399,0.985440934168493,0.9858245989460104,0.985938476161297,0.9875972002800946
ID101,0.9996153582708325,0.9996129201367198,0.9995961946588656,0.9995893331262011,0.9996587997632661,0.9995947768379344
ID102,0.9282078715848118,0.9275958288119486,0.9354890237275932,0.943606997377152,0.9131484289977492,0.9352714687773932
ID103,0.7125391451161742,0.7186055985135864,0.7416234879699612,0.7248303539297609,0.7029330792659656,0.7447566660323695
ID104,0.4835681944651699,0.48402761918457066,0.5481875891882215,0.445667962935474,0.39999949084440883,0.5503538458813326
ID105,0.906377187320047,0.9070432152426312,0.8956059425340782,0.9054330408387621,0.924837672983285,0.8986775834478731
ID106,0.9751344750011515,0.9733570188947545,0.9765101777212692,0.9743653825642294,0.9783352589175717,0.9780009437916938
ID107,0.07858910363710239,0.06651081345971124,0.055019782105963116,0.05350783164058457,0.07788150158291546,0.05899007106099541
ID108,0.8956058318525736,0.8931788958043931,0.9130511668442745,0.9201013391766356,0.8623991799525494,0.913376274243624
ID109,0.9372663214099746,0.9357764174302461,0.9485360895994812,0.9521129958279915,0.9173871425001878,0.946218658828208
ID11,0.981160107923726,0.9741496199717178,0.9844738186150275,0.9819283068440481,0.9811799167697333,0.9867970625796363
ID110,0.9979309418298719,0.9976604530633972,0.9980014654100265,0.99796778347667,0.9981284605670682,0.9977675352640534
ID111,0.8515594593639615,0.8512730034880814,0.838546219577168,0.8428320378073378,0.8627169583275391,0.836071163141684
ID112,0.9983791388552852,0.9983646671397801,0.9982560922678054,0.9981559731872777,0.9983935669904164,0.998223971490735
ID113,0.9957895430445858,0.9962407594319473,0.9971907521115801,0.9965776795262647,0.9982741366133971,0.9973427359975978
ID114,0.5788826639315735,0.5815894335563108,0.5469815680661057,0.5748969582870467,0.6665243261032935,0.5694206744615409
ID115,0.9994634227106326,0.9994636624516795,0.9994280379502513,0.9994214764123222,0.9995186882223516,0.9994194488910549
ID116,0.9897037445844066,0.9896370977931137,0.9890920068732375,0.9891346283843512,0.9904566573930149,0.989321645961461
ID117,0.9942656901929677,0.9942641465636213,0.9939941028600501,0.9939209295980227,0.9947152416802795,0.9939532664543456
