Model_Percentile,AUC,LogLoss
SeasonalNaive_90,0.47673993034811285,12.367847612510728
AutoMLP_90,0.46837866478761736,13.010487894134142
AutoNHITS_90,0.46799037781353436,12.796507279880409
AutoLSTM_90,0.47186217545775866,11.42959684326184
AutoGRU_90,0.4765435342621066,10.78844875909298
AutoDeepAR_90,0.4732703170681942,12.616306991349797
SeasonalNaive_95,0.4684700135055554,11.954752394434257
AutoMLP_95,0.4596889644942185,12.656882876508318
AutoNHITS_95,0.45980119553379306,12.38444731286863
AutoLSTM_95,0.4624244594730353,10.929730540622971
AutoGRU_95,0.4653995067719032,10.318296663823217
AutoDeepAR_95,0.4661042924799739,12.279706898631014
SeasonalNaive_99,0.46842692798467733,11.109641230232768
AutoMLP_99,0.45746816132331636,11.900280215504582
AutoNHITS_99,0.4586871795841627,11.531550526086663
AutoLSTM_99,0.4594739073357005,9.990562303716448
AutoGRU_99,0.4629953755579615,9.38458479878388
AutoDeepAR_99,0.46490130968947485,11.78734806491835
