unique_id,SeasonalNaive,AutoMLP-median,AutoNHITS-median,AutoLSTM-median,AutoGRU-median
m223,0.30437932935857737,0.26641408159499147,0.24756095608458262,0.2536979142638167,0.2502857103328643
m224,0.4206913139330449,0.3889075101993684,0.4040187991082213,0.3859266752613837,0.38847764045823113
m225,0.7283311477495243,0.6854374091083234,0.6820074866274538,0.6974272966875245,0.6981633042040839
m226,0.24506637403009848,0.19741375718370635,0.17618014687138003,0.18351476737337066,0.18907479553935838
m227,0.3332821775265145,0.36467577883895924,0.36159887230997617,0.34611600413548954,0.31701975282504463
m228,0.7753186176512528,0.7649271829601302,0.7789999351636151,0.7728941797022091,0.7716617473818294
m229,0.691717315149515,0.674858855007045,0.66142841014743,0.6902376366518319,0.6871389661446462
m23,0.8832297831508078,0.8848632888061578,0.8886333916505881,0.8795461402928583,0.880206446011011
m230,0.8846368287380506,0.8752784700866458,0.8778336415138356,0.8871203513199325,0.8859612428712308
m231,0.23540896700135613,0.22606104818820053,0.22756255165471193,0.21596114232242733,0.23094228305186448
m232,0.22440595717744924,0.1687393454499616,0.16700320245995073,0.26097801726774383,0.23950067522077287
m233,0.8905176771487283,0.8858663243754847,0.8920036644693202,0.8814540348406098,0.8909599685864632
m234,0.871141246040407,0.8583344015034836,0.8587778126548516,0.8608596274138405,0.8639503392176352
m235,0.8336038383514759,0.8176820685235396,0.822543930800176,0.8142787405912902,0.852985501326016
m236,0.7222237306282446,0.7512120196185617,0.7514041802178043,0.7072511631692439,0.7122689180580384
m237,0.7693267708349016,0.7456268743362263,0.7415161140891339,0.744135743041161,0.7431817507866754
m238,0.7302732966268596,0.7135998698542038,0.7289058178687249,0.7197108492811077,0.7169549441422354
m239,0.7355642355841603,0.712806541012525,0.7121985871865725,0.7240946258850166,0.7135805920722232
m24,0.21688886922131526,0.18834749086672598,0.18304052794291872,0.15810934643877897,0.1759644588208671
m240,0.12378020318679188,0.12589930603674648,0.12126982515300443,0.11854969985245283,0.13687775610621675
m241,0.7441072267584263,0.761591303105016,0.7679904282612445,0.7664924077091516,0.7655638179717686
m242,0.47223388657754994,0.5409641138176337,0.5194480745176372,0.5203543978381974,0.5289259139540288
m243,0.9852346008882455,0.9852867763107205,0.9852869383133281,0.9860080868724864,0.9861420474904472
m244,0.8919621301289707,0.8851732525256142,0.8896969501588124,0.8879825647171004,0.8853559374020151
m245,0.5792937336615265,0.5707617041122793,0.577858499681185,0.6206581062505429,0.5896301336682942
m246,0.21543455706521353,0.22874367459418374,0.22329038604611104,0.2234929608674082,0.22071164041568125
m247,0.2746368114850594,0.21351451508723032,0.23441628398219197,0.2535557682019732,0.22034180289447555
m248,0.931278467191324,0.9294523184905139,0.9303122418980548,0.9350456225852336,0.9342082515957215
m249,0.6402343051303722,0.6064168492019286,0.6109452757730703,0.6519323567239371,0.6320492919860071
m25,0.8252357286507938,0.8245498750380665,0.8215044241836176,0.840623500515394,0.8319666063190024
m250,0.942978086742306,0.9430516681948521,0.932746780303201,0.9478038754480248,0.9485608559143737
m251,0.3630776388435523,0.3719080396008907,0.3667421871066447,0.3338346366938914,0.3561770367458655
m252,0.3505616361606736,0.2935488855149227,0.36122654470008575,0.2630047653664029,0.28335014596886304
m253,0.9861336636332166,0.9839118522212887,0.9832934420853287,0.9861286660806138,0.9857586677285591
m254,0.8863292066816824,0.9020774401323509,0.8741396235438353,0.9103319481520447,0.8894239414761896
m255,0.9848982118426747,0.9828907973262964,0.9822053041334334,0.9849421099717378,0.9840637441125154
m256,0.2521707066826859,0.2541003789531624,0.24666837866812819,0.2266283279808783,0.23521612048305598
m257,0.9018017019290595,0.8709409936971385,0.8862402763227085,0.897626433382322,0.8836052392894248
m258,0.8549974067964783,0.8442447492025259,0.8389668622560715,0.8589386402315587,0.8551367046440642
m259,0.861886701294929,0.8424810268945251,0.8544620530480733,0.8594840177658974,0.8547056479732443
m26,0.5087199201696201,0.5296854522912043,0.524669877940439,0.5083472075855907,0.5172327137432451
m260,0.9960378471793073,0.9955648893973977,0.9955907268049474,0.9960231193704164,0.9953468395773738
m261,0.14951785884033875,0.12786693291552484,0.12920116547192792,0.12412089266451982,0.1139422415363751
m262,0.8408488085873528,0.8263761770125712,0.8314345476347227,0.8379308920347603,0.8323964662084076
m263,0.4452033096172325,0.33681907382106907,0.3884498820898999,0.39195428438859986,0.3716116478542714
m264,0.9207474052889205,0.9295392018222056,0.9291098870574603,0.9237745365026554,0.9344956655143509
m265,0.3320141848023602,0.2901845633172638,0.2702122952303731,0.29117406327048384,0.30421494321639714
m266,0.7949377721041984,0.7893113488826259,0.7862091822998895,0.7967556330169651,0.7882757258170532
m267,0.9937976866749637,0.9941210198254412,0.9943749096668436,0.9947190921934926,0.9945749024274294
m268,0.974633630387807,0.9713546606126742,0.9716070954560436,0.9737328330559856,0.9738067919478809
m269,0.8524613132875919,0.8433915571889932,0.8343978948430449,0.8458895586823826,0.8453036245416815
m27,0.5020839235770785,0.5167728512002123,0.5244832728750563,0.5432272723047867,0.5188621953498497
m270,0.8925104702556833,0.8833164224879101,0.886010605727881,0.8899513029505383,0.8864627686414556
m271,0.6543517602172148,0.6404498030834093,0.6304174367913409,0.6567376987104793,0.6476576291989264
m272,0.49460882103236375,0.48333529456287017,0.48818263747753465,0.48516018925718735,0.4816452074993492
m273,0.12392465103630863,0.10170672454702546,0.09744448452062099,0.10053214793201054,0.11318666922851388
m274,0.6330479899168845,0.6542582697459127,0.6529455721497578,0.6414189962883721,0.6417279772101718
m275,0.21204531416028857,0.2209167821771111,0.21258011428872178,0.21252685818553937,0.21432774577291733
m276,0.5250589889080651,0.5424337774104345,0.5380492550547865,0.5425218164267372,0.5381490175213909
m277,0.5868895921127735,0.6046677667883696,0.6158725569315006,0.6024586826636474,0.6148497943175885
m278,0.9107694132036649,0.9157971480681945,0.915094572704838,0.9145484067775818,0.9137963144308666
m279,0.9852416947468888,0.9856833477728802,0.9856490101379741,0.9855172977372161,0.9856326249369496
m28,0.7202552417998049,0.7431960524747171,0.7524132861931716,0.7165390558330805,0.7065985342946598
m280,0.8412475753322283,0.8467720303982325,0.8458924379591072,0.8493235513707337,0.8494909121670107
m281,0.940757352031884,0.9498844518733996,0.9435293211383518,0.9441473951509295,0.9432886434225688
m282,0.2975584459955323,0.30032068747734053,0.2924320728742773,0.2782166368469839,0.26610784297433365
