Model_Percentile,AUC,LogLoss
SeasonalNaive_90,0.5048965938447276,11.641179711100417
AutoMLP_90,0.5059793884321272,9.366404035530797
AutoNHITS_90,0.49912879432995766,9.31168978310206
AutoLSTM_90,0.4974929572602864,8.651162761297154
AutoGRU_90,0.4987503257013678,9.22289363647327
AutoDeepAR_90,0.5053772697980162,10.680801650253047
SeasonalNaive_95,0.48243136957047716,10.925590736038904
AutoMLP_95,0.4841007793763699,8.48480343641698
AutoNHITS_95,0.47835153215730647,8.404734567970468
AutoLSTM_95,0.4758541648305428,7.549921532551679
AutoGRU_95,0.4775266796264172,8.145938422630982
AutoDeepAR_95,0.4819786381466172,9.93349302066565
SeasonalNaive_99,0.5012400793650794,8.39981964756487
AutoMLP_99,0.5058587636932708,5.901782361543529
AutoNHITS_99,0.5013860943438408,5.777001815429031
AutoLSTM_99,0.5017489194425814,4.773785324337491
AutoGRU_99,0.5021387584767867,5.344275563601151
AutoDeepAR_99,0.5037297861241523,7.470598401496807
