unique_id,SeasonalNaive,AutoMLP,AutoNHITS,AutoLSTM,AutoGRU,AutoDeepAR
q17,0.7284362165198619,0.7156586917427178,0.6823689388594788,0.70744471384565,0.7351358890531117,0.7788246371980323
q170,0.5085619807277333,0.4966617411069427,0.5106628192877626,0.5063517784733548,0.5112053325222822,0.5020172204199052
q171,0.8736972123982732,0.8716796577860016,0.8529822384989152,0.8680469406495909,0.8746292056220164,0.8816633297052764
q172,0.8935696193969912,0.8942821429540034,0.8812628414596269,0.883018594220681,0.8890398785039834,0.8889999041590224
q173,0.996815461898163,0.9966448928324856,0.9966204018676547,0.9966919244090252,0.9966846059221385,0.9964843048019617
q174,0.9370051406742416,0.9377749197434851,0.9397129097023561,0.9359345910893292,0.9316735513581458,0.9366046276132097
q175,0.2554339189412028,0.22795889861071497,0.2470691154338632,0.22078059218066357,0.23786928837401833,0.21579391394238623
q176,0.6201402283912344,0.6024120911656526,0.610157307345138,0.6090410139654268,0.612831710162411,0.620959237108996
q177,0.5988839260256085,0.610405016779254,0.5862998560747341,0.6077161691171388,0.604904743101893,0.6156389660603537
q178,0.7371506565247105,0.7310033620369474,0.7350344521952654,0.7134793755708824,0.7393311898543521,0.7191192771486384
q179,0.3698642129143144,0.3826192123676489,0.3165364523554613,0.33595744925691035,0.357501593065686,0.3917442945742809
q18,0.3420035260320609,0.420789717602235,0.2911816331109132,0.23375749524688627,0.2803529933095853,0.29479029868849776
q180,0.4357180011898771,0.45314850751361524,0.4764961790937847,0.46161640971865187,0.44913944853066295,0.44268644608420865
q181,0.906414558400321,0.9017468112230191,0.894251443598309,0.9018248373535055,0.9063730517961742,0.877702790922438
q182,0.852956168445282,0.8819593773252966,0.865135222266166,0.8596576716884448,0.8828254609733525,0.8539610062977592
q183,0.39689436865911637,0.3669690959706951,0.36273720750474575,0.3567431128866894,0.38851784207927526,0.4001653831914631
q184,0.5762221130488635,0.582987532227117,0.5888903800795603,0.5736566786080967,0.5738020169890012,0.5601356614895844
q185,0.5513293589103593,0.5542958910830041,0.5084374576735943,0.5813743016127968,0.5563515838623365,0.5755757076530319
q186,0.9293103868638567,0.9318634662298453,0.9207309277906518,0.9259754827997919,0.9242903232729897,0.9357314942243654
q187,0.7952524200159424,0.7995821214066144,0.771347944703531,0.7813370847610029,0.7790119486366458,0.8022850778709807
q188,0.7381781982078857,0.7648267171543012,0.7195252623801057,0.7652047651216817,0.7441891334154574,0.7546765625822549
q189,0.7489920683017658,0.7335867311287719,0.7480086936550667,0.7485983734730247,0.7557305764022043,0.7264063763282725
q19,0.9983382084881954,0.9985230730476079,0.9984389188505357,0.9983056236173135,0.9983976395222275,0.9982041370279701
q190,0.9013257406707504,0.9226691003166324,0.9180578764544446,0.8904662195185121,0.901686779033863,0.911902701208292
