Model_Percentile,AUC,LogLoss
SeasonalNaive_90,0.5301657188028777,10.297487849641522
AutoMLP_90,0.5274600490223303,12.1298026676666
AutoNHITS_90,0.49826116979720897,0.917897746101572
AutoLSTM_90,0.5224264510770226,10.244326606715637
AutoGRU_90,0.523899543100033,9.557177016055025
AutoDeepAR_90,0.5306220633809857,9.30099359150328
SeasonalNaive_95,0.5117275483505884,9.705272770419576
AutoMLP_95,0.5114714626586973,11.61194653937856
AutoNHITS_95,0.49381571240888017,0.9508839588001368
AutoLSTM_95,0.5034780136232326,9.481060768496068
AutoGRU_95,0.5052673630587761,8.735660390783128
AutoDeepAR_95,0.5126226487169867,8.517552070248616
SeasonalNaive_99,0.4940130037905374,8.598880819156948
AutoMLP_99,0.49317592292049856,10.489056687257627
AutoNHITS_99,0.4812317998255927,0.9946969452694155
AutoLSTM_99,0.487495480299655,8.192879142851089
AutoGRU_99,0.4896350671412467,7.403057027730829
AutoDeepAR_99,0.4943941844518609,7.364768871049138
