unique_id,SeasonalNaive,AutoMLP-median,AutoNHITS-median,AutoLSTM-median,AutoGRU-median
ID0,0.4744558634382614,0.4209582794190312,0.44778009759578646,0.38354581751539957,0.3915838474893439
ID1,0.03590244799397057,0.05844603498976628,0.0515954689936422,0.023926356100041884,0.023553427687083416
ID10,0.8988801030009053,0.9085845067054765,0.9034722502800617,0.9036117988287179,0.9041981161164806
ID100,0.4564381498954464,0.47318546449436466,0.4519992753939916,0.46774157824245804,0.4719695076750277
ID101,0.06081721634451507,0.03591636116647121,0.046779178912468654,0.035446762286992416,0.03312822898101307
ID102,0.4290108811606718,0.4346051157034134,0.43065350491531457,0.451631960022763,0.45382172231280166
ID103,0.961133406656072,0.9602457796739728,0.9628734158298031,0.9631603176683624,0.9629483160072326
ID104,0.4272984710369401,0.4518623096194671,0.42268145220261855,0.4392202287415224,0.4729086647118903
ID105,0.19884410483223167,0.11483840224873419,0.1698801814422541,0.12976620111694234,0.13703984614174633
ID106,0.14673225912100743,0.08423652125067337,0.15521486952566657,0.10423885680609772,0.10720502340549683
ID107,0.40129713362780906,0.379339701213965,0.4475958168968997,0.42174685888293384,0.4226043732415394
ID108,0.43985772730510536,0.445395607174553,0.4406810681227605,0.4376303371470231,0.4433104933167326
ID109,0.5546792578026943,0.5512055244594273,0.5489479807295107,0.5393237758655401,0.545912554472751
ID11,0.431775337803421,0.4688071894649209,0.4294318092608294,0.4235516140000218,0.4466087438757665
ID110,0.21587394660318704,0.2139123815257239,0.22095636802998486,0.22679718434213136,0.20209037095536464
ID111,0.2598552376266807,0.19813078852779534,0.26164933148987607,0.2865487001284078,0.22807724071691923
ID112,0.9602029099717898,0.9551295375568669,0.9605302295247179,0.9572882034124683,0.9565773047303502
ID113,0.1686757780344037,0.12871185064226856,0.15011157475066936,0.033617841877605165,0.09974612005543455
ID114,0.8201694343889633,0.8036990587756724,0.8156838272026645,0.8502952529608286,0.8164122795586772
ID115,0.4487817743231457,0.570816209104145,0.4551639833473547,0.4981596182499492,0.5290247150780566
