Model_Percentile,AUC,LogLoss
SeasonalNaive_90,0.5308272909480335,10.403415751206076
AutoMLP_90,0.5274822329192873,11.660157353395968
AutoNHITS_90,0.5270206084380586,12.331558475982261
AutoLSTM_90,0.528835549211759,12.061778178794452
AutoGRU_90,0.5298340498424974,12.34566402076269
SeasonalNaive_95,0.573718784692963,9.839091368998893
AutoMLP_95,0.5586001765579232,11.501439986063428
AutoNHITS_95,0.5614391477067534,11.719517876695017
AutoLSTM_95,0.5679430333186202,11.327866661640176
AutoGRU_95,0.5663605326164012,11.82376907433142
SeasonalNaive_99,0.646039921158458,9.443530288916396
AutoMLP_99,0.6309764268671472,10.92434844892709
AutoNHITS_99,0.6425280552623068,11.00745100064515
AutoLSTM_99,0.6441604169082155,10.117736611542291
AutoGRU_99,0.649780622799363,10.692799572996869
