unique_id,SeasonalNaive,AutoMLP,AutoNHITS,AutoLSTM,AutoGRU,AutoDeepAR
ID0,0.4744558634382614,0.45013165974017993,0.4458905715531867,0.4101789653593157,0.41270665092715936,0.4197746769303276
ID1,0.03590244799397057,0.06715747031418888,0.05236793467105432,0.04985182462748067,0.04201411680560768,0.04648547510658999
ID10,0.8988801030009053,0.9096560036906206,0.9042656324786317,0.9138973805602725,0.8998778264482638,0.9043610322180711
ID100,0.4564381498954464,0.4608228755540032,0.46098888590483206,0.458980520989099,0.45904124325804646,0.5213288671518755
ID101,0.06081721634451507,0.03759444900099762,0.04073634752269122,0.03270628978175285,0.03669353263508237,0.021739237533719175
ID102,0.4290108811606718,0.43394988496997605,0.4320177827604161,0.4258587156087697,0.42804769666708314,0.3726010520893039
ID103,0.961133406656072,0.9624614596336434,0.9610164667496751,0.9652165561393359,0.9609221266126765,0.9664420297777014
ID104,0.4272984710369401,0.4026824451928929,0.4155951644076157,0.3959871532323423,0.43967344913090406,0.5137951952567128
ID105,0.19884410483223167,0.12464661755258016,0.12216769097837861,0.12749830939477305,0.14063940845550463,0.11312003770522643
ID106,0.14673225912100743,0.13379582613215077,0.1126045776124273,0.11032862710457818,0.12328916301139797,0.07372177223135581
ID107,0.40129713362780906,0.4012322075337371,0.39817894454693176,0.41390306025313905,0.4169446031850154,0.3799030878355654
ID108,0.43985772730510536,0.43252270222030303,0.4345399570613473,0.4225687902881429,0.4440877246639053,0.4110071326954266
ID109,0.5546792578026943,0.559927453476139,0.5578161952680256,0.5560496999083266,0.5641368880956263,0.5729719018567286
ID11,0.431775337803421,0.44346765424316564,0.4266622681582901,0.4342317129599466,0.45361963595495797,0.6255671835531186
ID110,0.21587394660318704,0.22831001583804475,0.21637115432127094,0.23849286578501383,0.2401809311100411,0.30117838436677685
ID111,0.2598552376266807,0.2721238159349204,0.19926543665486174,0.31660547541018563,0.20911751350409014,0.2096751393864558
ID112,0.9602029099717898,0.9610000802974276,0.9614319793727172,0.961365421012404,0.958195439711949,0.9653310811925143
ID113,0.1686757780344037,0.1366874487675323,0.12393113118828207,0.06420537781497514,0.16634048671488802,0.10769933667179421
ID114,0.8201694343889633,0.8017905952758246,0.8023720638754805,0.8165667588631379,0.8343365599610518,0.8627449552745315
ID115,0.4487817743231457,0.5236881466750204,0.533820689799562,0.52067301004086,0.5439555965855234,0.6982931258132677
ID116,0.9053473476104891,0.909230189886372,0.9142362477664849,0.8939889557288923,0.9200919550018366,0.91965726240322
ID117,0.41374567392515793,0.40264079753645016,0.40276477368672464,0.39467710191555955,0.4172439005451274,0.35203727111335276
ID118,0.6251782068129399,0.6188794646592252,0.6192167802982964,0.6196336871394078,0.6332697367957222,0.6545890370200692
ID119,0.986922001618415,0.9872037993463724,0.9871588870251614,0.9873563682867816,0.9868619194837485,0.9873325622065819
ID12,0.2326880668309529,0.22440786313942507,0.20362713143991804,0.204500685969105,0.2183109255456213,0.21723551067111047
ID120,0.6455740387330122,0.6671889612894599,0.6624919093143684,0.6629302451279853,0.6510828640519887,0.652671256857293
ID121,0.5376648378313568,0.5255368262172252,0.5332122090610127,0.5228527784148541,0.5451641847063823,0.5285512771932507
ID122,0.26493971152807066,0.3452123526669699,0.34032215957923234,0.35737684550411997,0.28636791576232457,0.30013783350446943
ID123,0.029263693645556744,0.014380192935171574,0.026374114568977387,0.021442294077379614,0.03676040999954571,0.01309861124897476
ID124,0.66170883899867,0.7005023636266817,0.6919756958580034,0.7004943986229933,0.6819540777849857,0.7621303856530347
ID125,0.4815526247028332,0.5239016148519468,0.5236197215814026,0.47984069237201976,0.4960672103390265,0.48106034536650616
ID126,0.11446468293362633,0.17917826279095816,0.1564068768537294,0.176445812585014,0.12435527710300197,0.16269218313204606
ID127,0.4616747165312481,0.42924411006346164,0.40552870610747366,0.3957857406010458,0.42511331091967414,0.47885003307778246
ID128,0.9645445941999103,0.9653903723141642,0.9653836292720007,0.9653632642950024,0.9652613234882513,0.9747970379803889
ID129,0.8713707930517535,0.873110586686742,0.8760979662841654,0.8627039176026324,0.8707471980692022,0.8608332897539257
ID13,0.043069421061118496,0.05778213256000866,0.04291658978003591,0.08754437314962861,0.02041561923905331,0.014361253743611586
ID130,0.2844814570892073,0.3263061930432487,0.313579443824371,0.33298257246588614,0.36654464829921557,0.4092826255692055
ID131,0.8568530159364577,0.8706180687738434,0.8701045199266355,0.8691351647849662,0.8562927910096448,0.8475333292147704
ID132,0.8104679471816078,0.8186086815381536,0.8171350647288952,0.8223290397867425,0.8060255692125327,0.8036025929117597
ID133,0.9879406049933835,0.9875198132202997,0.9878689078585579,0.9879063954188889,0.9879135855412057,0.9900664995793104
ID134,0.8187706427828907,0.7867706476315592,0.7907067478945004,0.7809676804903544,0.798904195388982,0.8260442344234232
ID135,0.7991032894085149,0.7932715754803675,0.7950844854550487,0.7976158356911736,0.7934591290531391,0.811501414211981
ID136,0.4017731826444084,0.4092750761329323,0.4132741906274076,0.4113551612668655,0.39275683725292293,0.3910091813944312
ID137,0.13825121330557807,0.12939080289457192,0.1297396857096626,0.13183337076082016,0.13332594641402332,0.1355187418151671
ID138,0.5820358430964132,0.6069083320806485,0.6059570168707579,0.6146829306658724,0.5922989721157702,0.6243540826832712
ID139,0.2835734399299165,0.25829570272538643,0.2574020096247424,0.25643607618508346,0.2627871312234346,0.28122983720576494
ID14,0.4683047293046452,0.4607761509054266,0.45740669684397767,0.4768927266295358,0.45362806977353326,0.4390054528370461
ID140,0.6397785598343065,0.6400112149554601,0.6390822052450457,0.6342887002063261,0.6420385819092652,0.6612107109372573
ID141,0.7197928827924414,0.7202486761349545,0.7181898753671315,0.7245020577352626,0.7132328333871322,0.7667256853319587
ID142,0.09168320657381958,0.07393439372224175,0.07308690062883742,0.08065156373903712,0.07026196594260474,0.05884667749208489
ID143,0.1526004743642271,0.17689737495920446,0.17725502396234757,0.19561472261698878,0.18953832812604618,0.2052365059518333
ID144,0.35878259528245143,0.3837510518064236,0.38442534980934534,0.3737396224835385,0.37043463638372326,0.38720583874775744
ID145,0.13122467237367477,0.1192539577913076,0.12192646140590063,0.12561000544576498,0.12611248989311058,0.11925811639452194
ID146,0.2962056963374484,0.2462446873870305,0.2940878121560058,0.3023578483393142,0.24050073090024973,0.2947944572172921
ID147,0.3453824198941864,0.30618752552058975,0.33086852024603247,0.27727610358391924,0.29078058160534637,0.371446139792432
ID148,0.5348299130532539,0.5430566924372905,0.5366701816711427,0.5283951546045166,0.5430315135340571,0.5589868788318549
ID149,0.7288392574879873,0.7276345950021166,0.7283695385168523,0.7144152936605068,0.7090513204747735,0.7080474547200781
ID15,0.6631274285939451,0.6774436202241741,0.6818378594126582,0.7142709201346729,0.689009023536029,0.6588497799303138
ID150,0.836472410383588,0.8392387551925546,0.8388814763609038,0.8435938048159222,0.8439316741764679,0.8598198400478761
ID151,0.5730227496650567,0.5826414155199865,0.5788413001624518,0.5859496769514337,0.5816762086924842,0.5930136203780506
ID152,0.31877769378006887,0.3459253813944048,0.3277520356318371,0.3307418873496461,0.3096087736833994,0.2944183574357555
ID153,0.9731199619209793,0.9731924759798692,0.9728136015517247,0.9740165441646537,0.9727683314139806,0.9750025283298697
ID154,0.8249130726139905,0.8281322586812699,0.8271371306553702,0.826840847872132,0.8201044604760335,0.8157024133123154
ID155,0.9918935275078936,0.9927402667459342,0.9929078374761762,0.9929373979623158,0.9925709490101585,0.9925669044078945
ID156,0.5728556944449454,0.5627971376863781,0.5575414782364045,0.5639688769249146,0.5593902769755023,0.5402930937363952
ID157,0.4780631248416269,0.502569587059437,0.5061532563273968,0.5061734501044509,0.49718514995087265,0.4981529236640469
ID158,0.8210598334261964,0.8222062945897434,0.8165609041522232,0.815865471613375,0.8139920051746495,0.8458907466417012
ID159,0.8821550924428672,0.8750506011225309,0.8777145092140968,0.8769919957068296,0.875381177670164,0.8898847964612461
ID16,0.5757982602966535,0.5763738906657314,0.582753733082068,0.5762232785983116,0.5925105840601571,0.5905169326815055
ID160,0.8041466861323029,0.800918272771116,0.8056047469266412,0.8007337632436665,0.7982533225978609,0.8013519939330723
ID161,0.7615919953470217,0.7479938517726546,0.752395202545398,0.7538410450912864,0.7512029696881733,0.7625461691889361
ID162,0.947597960681909,0.948475473422827,0.9474941960026079,0.9485369565707694,0.9484581529786347,0.9567136508384082
ID163,0.8215634015603617,0.8253694127641554,0.8270933956266973,0.828157545073287,0.8242859225189441,0.828158775549762
ID164,0.8458323008261365,0.8398746275265458,0.8392429996473091,0.8416945318461063,0.8403765053689614,0.8531289283071758
ID165,0.5329129081876508,0.538067298404354,0.5411294821010715,0.5436144611423018,0.5303429395879903,0.5771746350616791
ID166,0.5739032867110779,0.5553347883284435,0.5529332302149533,0.5595813769346787,0.5663147391162172,0.6095564587774057
ID167,0.968999494153326,0.9682549621376845,0.9684537017669932,0.9677466175314903,0.966705116791056,0.9684573572465864
ID168,0.1757161005310592,0.14436835139739637,0.151015963999202,0.1446287122986778,0.14025635555482044,0.18338013214293117
ID169,0.7457335884310012,0.7390062926902367,0.7400205169141945,0.7425490860883482,0.7290688360563352,0.7371323858916918
ID17,0.5469423382527103,0.486298297571115,0.507148498783527,0.5113618759750375,0.5368597221235468,0.4942342788824366
ID170,0.0787528809596812,0.06918625757509601,0.06925066454073174,0.07342228056761625,0.06889337838423894,0.03586886722782408
ID171,0.508124018550337,0.5033504463933157,0.5076204444813505,0.5088631984729225,0.5043190939166954,0.5235963128644155
ID172,0.820366007224378,0.8210651564462329,0.8229078307106269,0.8236806333759503,0.8201727879224259,0.8266405656764158
ID173,0.7963461152302562,0.8014313858950772,0.802729891942021,0.7976116247884043,0.7933262079870067,0.8066136361292502
ID174,0.9165287509386367,0.9156908961486306,0.9171875271416794,0.9147561941690924,0.9121829020204953,0.9122018102741455
ID175,0.9890857939377279,0.9884955939761279,0.9882263148951559,0.9881230988944152,0.9881925387785185,0.9908814582874158
ID176,0.9162678584956666,0.92040226722504,0.9218520698250584,0.9169443168583897,0.9135696943020505,0.9150620715136694
ID177,0.7811847802752224,0.7752683839530419,0.7773018715987227,0.7763153893508971,0.7739337015599029,0.7651904268795091
ID178,0.023538854683163957,0.11635807724645847,0.08339114088108435,0.09097723032577708,0.14542673103336665,0.12750342842600024
ID179,0.3996005150843152,0.38933279608513116,0.39213756296059227,0.3869202981796572,0.38291333162116487,0.4456692778443328
ID18,0.39688965527828013,0.41590377599071765,0.4093292559566876,0.4166325952893452,0.39579390772727213,0.39106964385713455
ID180,0.6088104459563612,0.6011213630076951,0.5860033976883803,0.615194587556264,0.6185342596589535,0.5866362406361993
ID181,0.02655214000715964,0.014406539730606025,0.017994656838735343,0.017832813014060315,0.026933875839241946,0.07406044561269817
ID182,1.0,0.7907638666593201,0.8642970151042545,0.7447589426181139,0.9916490691467575,0.4767276453980966
ID183,0.2370546389598315,0.2157376245406992,0.2154354287122491,0.22945202635759918,0.24865721062636334,0.2685911484664379
ID184,0.3011937434843817,0.30993796089116205,0.3012781971571321,0.2917586233777534,0.29842722640163627,0.39624879614241015
ID185,0.1893271617862403,0.16465211406653682,0.16126064754911537,0.15670798854689685,0.16167073705021218,0.1502290244723342
ID186,0.9600322899303984,0.9574641738519752,0.9572824685787676,0.9571182540368137,0.9556471509363885,0.9597121239178183
ID187,0.8324930149938679,0.8286239109237908,0.828893629862927,0.8301243711055881,0.8308910930678061,0.8463062107805857
ID188,0.2804284313231444,0.30762305090409453,0.3090518219639176,0.3007352224705322,0.2715748755446748,0.2967530445017458
ID189,0.36461719668071485,0.3604805677528955,0.36939083888908003,0.3685003542869556,0.3572136247870654,0.35758397740466896
ID19,0.21044478098603867,0.17291095168449067,0.19313934827762935,0.1325645137299511,0.2065330722880601,0.1468505837443135
ID190,0.12009108962599159,0.14541343101453755,0.13579396396485774,0.13549570436606778,0.13531073350142264,0.13818861498353815
ID191,0.3415264498557606,0.3023825122929849,0.309162349782293,0.3078354463463865,0.3435650046298244,0.326127800330466
ID192,0.3034876746661594,0.3092284134422604,0.3209204861556159,0.28910961509858846,0.2807283810593615,0.3363125912870544
ID193,0.8998667933503341,0.9112234017660291,0.9129058007606553,0.9125971009254331,0.9042763915451201,0.9352216292946061
ID194,0.5484807986109614,0.5383063730022851,0.5401366708273476,0.5313494194034848,0.526035075275285,0.5664504087632225
