Model_Percentile,AUC,LogLoss
SeasonalNaive_90,0.5308272909480335,10.403415777405447
AutoMLP_90,0.5328251013672338,11.720149569244896
AutoNHITS_90,0.5281902459273069,12.075905400580115
AutoLSTM_90,0.5286975878199106,8.414205591789834
AutoGRU_90,0.526862418103124,7.921473023549046
AutoDeepAR_90,0.5284350161386508,10.83391403018884
SeasonalNaive_95,0.573718784692963,9.839090815699183
AutoMLP_95,0.5676888969142491,11.212434904730156
AutoNHITS_95,0.5671705924053343,11.565190494726838
AutoLSTM_95,0.5656064831534315,7.875393493716274
AutoGRU_95,0.5594127442718992,7.3383321076482195
AutoDeepAR_95,0.5604944959405054,10.327564484975293
SeasonalNaive_99,0.646039921158458,9.443530202049338
AutoMLP_99,0.6416798374350869,10.818656315891108
AutoNHITS_99,0.6438980185875647,11.141094460167045
AutoLSTM_99,0.6430223404709745,7.513617387208504
AutoGRU_99,0.636456280168179,6.968900016241278
AutoDeepAR_99,0.6339055243999927,9.965033207490771
